"","book","date","reviewer","rating","review"
"178","Harry Potter and the Deathly Hallows"," Mar 11 2017"," Mangrii","it was amazing"," Desde que me llego el viernes era inevitable que en cuanto que tuviera un m nimo de tiempo una relectura iba a caer y ha sido m s pronto que tarde acompa ndome en este domingo La historia como en cada ocasi n que la he le do me atrapa me hace so ar y revivir aquellos de los momentos m s felices de toda mi infancia La edici n es simplemente un verdadero lujo para cualquier fan de la saga Un volumen rocoso que pesa lo suyo con unas buenas tapas duras y de gran tama o Las ilustraciones son una gozada Jim Kay ha hecho un buen trabajo durante todo el volumen y hay alguna como la de Malfoy a pagina completa que me maravilla y quiero enmarcar Al principio no me encandilaba el texto a doble columna pero he terminado acostumbr ndome Un lujo volver as a la infancia la pena es que solo saldr un volumen al a o pero las ganas de tener todos son enormes more"
"179","Harry Potter and the Deathly Hallows"," Feb 11 2013"," Nikoleta","it was amazing"," 15 20 - - 15 20 - - 11 more"
"180","Harry Potter and the Deathly Hallows"," Oct 07 2014"," Jonathan Ashleigh","it was ok"," This book was given to me by an english chick in a hostel in Central America It was supposed to make me want to read the rest of the catalogue it did not The worst part of this book is how stupid that stupid wizard game is How do they not realize they should just save their energy until the end when the one ball that wins the game comes into play It is infuriating to me that people play this game on quads across the country a game that is intended to be played while flying on broomsticks Why do some children s books make some people think they are big readers because they are able to focus on children s literature For my time I will pick up Roald Dahl any day of the week over this series more"
"181","Harry Potter and the Deathly Hallows"," Jun 08 2012"," Yesy The Book Vagrant","it was amazing"," This will always be a favorite and I ll never get tired of rereading it"
"182","Harry Potter and the Deathly Hallows"," Jul 13 2013"," Liv","it was amazing"," This was my third time reading this and this time around I teared up when Hagrid gave Harry that photo album Damn those feels"
"183","Harry Potter and the Deathly Hallows"," Dec 01 2014"," Dylan Williams","it was amazing"," Obviously Reread this book for HarryXmasToYou"
"184","Harry Potter and the Deathly Hallows"," Jan 31 2018"," Heather K dentist in my spare time",""," I m keeping my 5-Star rating because HP is a classic and I adored every second of it when I read it 20 years ago It revolutionized the middle grade book industry and brought magic to our lives That being said I had a little trouble with the audio towards the end I don t typically like to re-read favorites of mine and I kept feeling like these small children were being horribly neglected Reading it as a mother is very different than reading it as a 12 year old which was how old I was when I read it the first time As an audiobook it was very good however I wish the narrator was a little better at differentiating between the characters voices I like a narrator with a greater range though his intonations and accent were perfect more"
"185","Harry Potter and the Deathly Hallows"," Jan 13 2018"," mackenzie","it was amazing"," i ve officially read my first Harry Potter book woohoo obviously i had to give it 5 stars - it s such an engaging story with such exceptional characters i can t believe i waited so long to start this series i m so thrilled to have finally picked it up Potter fandom here i come"
"186","Harry Potter and the Deathly Hallows"," Jan 08 2015"," Ashley Hufflepuff Kitten","it was amazing"," As always this story feels like coming home A noteworthy development This is the first time I ve cried reading book one I m always prepared to cry while reading five and seven but this was unexpected to say the least especially given the countless number of times I ve read this book The Mirror of Erised scene just really hit me this time around And I really appreciate Chris Columbus and Steve Kloves for making such a faithful film adaptation This book remains pure magic update HAHA I just finished this only to have Doc pick it up 1 6 16He s only 8 pages in but he already hates the Dursleys more than he already did from watching the films and lemme tell you he despised them to begin with He especially detests Uncle Vernon He also says he never got the vibe from the films of how utterly paranoid they are regarding magic and the Potters 1 13 16He still loves the zoo boa constrictor s Thankssss amigo Also YER A WIZARD HARRY 1 21 16He really gets a kick out of the way Hagrid speaks he says it sounds like he s from Appalachia -- coming off reading Spencer s Mountain it seems to be a good grounding point And he picked up on Fantastic Beasts in the list of course books and liked that I have the little copy of that one downstairs too Oh and he says he must not have paid much attention to the movie before because the twin cores thing between Harry s and Voldy s wands really got his attention Also George s line We ll send you a Hogwarts toilet seat to which I had to respond George -- Only joking Mum And then he just stared at me with the face of Who-even-are-you I am LOVING this 3 1 16He finished it a few days ago maybe it s been a week now and is on to book two This edition has a sneak peek of the next book in the back and he started reading that the other night before stopping and saying Hang on the second book s downstairs Why am I reading this when I can just go get the book ROFL more"
"187","Harry Potter and the Deathly Hallows"," Sep 03 2017"," Michael Britt","it was amazing"," I mean there s really nothing to say about this book that hasn t been said thousands of times already Maybe I love it so much due to nostalgia I first read this back in 2000 when I was 11 which is the age Harry is in this book I don t hardly like doing rereads as I usually get bored but this was my 17th reread and I still feel the magic every time I pick this book up Again might just be nostalgia talking This series is far from perfect but I love it regardless"
"188","Harry Potter and the Deathly Hallows"," Jul 02 2015"," Nina","it was amazing"," My second-favorite part of this series I ve read all the books about 6 to 7 times now and whenever I reread them the parts in which Harry finds out that he s a wizard and learns about the wizarding world make me feel like I m new to this world as well 2018 REREAD I still love this book so much Also I finally read the illustrated version of the book and it s absolutely beautiful"
"189","Harry Potter and the Deathly Hallows"," Mar 06 2011"," Meli","it was amazing"," Cada vez que releo la saga me deja asombrada lo claro que Rowling ya ten a c mo todo iba a acabar y la forma en la que va dejando pistas gui os y preparando el terreno"
"190","Harry Potter and the Deathly Hallows"," Jan 11 2016"," Xavier CharlesXplosion","it was amazing"," A whimsical entertaining introduction into one the most beloved series of time Loved it"
"191","Harry Potter and the Deathly Hallows"," Oct 26 2010"," Jasmine from How Useful It Is","it was amazing"," About Harry Potter and the Sorcerer s Stone is a children s fiction novel written by J K Rowling It was published on 6 26 1997 by Arthur A Levine Books an imprint of Scholastic Press 320 pages The genres are fantasy young adult magic adventure etc There are 7 books to this series in this order Harry Potter and the Sorcerer s Stone Harry Potter and the Chamber of Secrets Harry Potter and the Prisoner of Azkaban Harry Potter and the Goblet of Fire Harry Potter and the Order of the Phoenix Harry Potter and the Half-Blood Prince and Harry Potter and the Deathly Hallows The author also wrote an adult contemporary mystery series which I have yet to read Always use the proper name for things Fear of a name increases fear of the thing itself p297My Experience This is my second time reading Harry Potter and I read it with a group of Harry Potter fans Our group name is called HP"
"192","Harry Potter and the Deathly Hallows"," May 25 2013"," Thomas","really liked it"," Because everyone on the planet excluding me and maybe some of the Kardashians have read this series I ll skip the plot summary and go for a less formal review I can see why so many people adore Harry Potter While Rowling does not introduce anything particularly groundbreaking in terms of fantasy or plot or characterization she does abide by the hero s quest with great precision Harry is the underdog from the start and you can t help but cheer him on as he overcomes obstacles with the help of his friends and his mentor Each of the characters has a distinct personality and Rowling s simple writing style leaves room for brevity and enough imagery to pull you into the setting Story-wise she includes all of the necessary elements foreshadowing conflicts that escalate to the climax a pretty satisfying plot twist etc I ll probably read one other book in between each installment of this series I m looking forward to seeing the characters mature and the plot become darker as many others have said it will more"
"193","Harry Potter and the Deathly Hallows"," Jan 24 2013"," Emily","it was amazing"," It s impossible not to date myself through this review but I first read Harry Potter when I was young enough to wish for a Hogwarts letter of my own I m now rereading the exact same hardcovers that I bought as they were released mostly because my mother is a saint and mailed them all to me in San Francisco I m rereading this book while drinking a glass of wine HA and on this pass I really think it s the optimal children s book It opens an entire world while still following a compact interesting plot and it makes me laugh on every single page It s amazing that the Dumbledore who says at the first feast Nitwit Blubber Oddment Tweak can be the same person as the Dumbledore of the rest of the series but somehow that is believable and wonderful 5 5 this book made me cry happy tears but maybe it was the alcohol more"
"194","Harry Potter and the Deathly Hallows"," Oct 05 2012"," Brooke","it was amazing"," Obviously a re-read for me Loved reading this book for the second time and having the illustrated version be the edition to experience it all again Rowling is such a master storyteller Not many writers have achieved creating such beloved characters The illustrations were beautiful and that close to ending scene with Dumbledore is perfection So much love and detail was put into these unique characters Hagrid I will always love you"
"195","Harry Potter and the Deathly Hallows"," Apr 23 2016"," Lena","it was amazing"," I DID IT After eleven years and no single re-read I finally managed to pick this one up at last props to me for that and I ve honestly never felt more invigorated than I do at this very moment I marathoned the HP movies last week and it was time I did the same with these wonderful books that took up a huge part of my childhood The nostalgia of this world kills me every time ladies and gentlemen"
"196","Harry Potter and the Deathly Hallows"," Jan 09 2015"," Elena","it was amazing"," I ve always loved Harry Potter but I was never as in love with it as I am right now I just NEVER want to leave this world This series deserves more than lousy 5 stars"
"197","Harry Potter and the Deathly Hallows"," Mar 13 2010"," Becky","it was amazing"," I wasn t sure if I was going to write a review of these books but I try to write a review of all of the books that I read and it s been kind of nagging at me that I didn t write one for this It s hard to write a review for a book that is so dang popular and well known What is there to say that s new I dunno I think pretty much everything s been said but still I wanted to write a review for this and to talk about these books even if I m just rehashing everything that s already been done I remember when these first came out I never really wanted to read them I thought of them as kid s books and even though I read YA my overly-critical half just kept saying that these weren t for me I don t know if it was the cover or the insta-popularity of the books or what but I didn t read them I avoided them like the plague Until a friend of mine was reading the 5th book and was so engrossed in it that he would do the yes yes I m paying attention nod while his eyes remained glued to the page And as a reader myself I know that look So I asked to borrow the book he was reading and he refused He told me that if I was going to read it I d have to READ it starting with the first book So the next day he lent me the first and second books both of which I finished in record time and then I understood And I never looked back There s something about these books that is just magical Yeah yeah cliche I know But it s true Yes they are about magic but they are about so much more than that They are about love and friendship and loyalty and trust and betrayal and commitment and all the things that we aspire to have and to be as humans They are about understanding and forgiveness and learning who we are when it really matters And all of these things are buried in this shell of fun and adventure and mystery that makes them irresistible I decided to read these again in the original UK editions because I know that the US editions were Americanized and I wanted to re-experience them in their true form I dislike when things are changed from their original format I hate abridgments and condensed versions etc I want to experience the story how the author wrote it how it was meant to be experienced without some guy in a suit somewhere trying to make it accessible to me I like the feeling that I get of learning something of another culture through the words they use and the meaning that they give the words This is why they taught us reading comprehension in third grade so that we can read and LEARN Learning doesn t have to be boring and tedious it can be fun if we allow it to be But it seems that we ve lost that ability Sad Anyway I re-read the first book now appropriately titled Harry Potter and the Philosopher s Stone and I was surprised at how emotional I felt reading it especially after knowing where it all ends It was like seeing friends that you ve missed for years again and while it makes you happy to see them it s also sad because you know they ll have to go again too soon That s how I felt like I was seeing friends and that my time with them is short That s kind of a silly way to feel because they are forever and I can visit anytime I want to but I felt that way anyway Especially meeting Ron again He s my favorite character for an absolute reason which is because he is so loyal and funny and true and he gives his whole heart when he gives it at all I wish that there were more people like Ron I can t wait to re-read the rest of the series and see if this feeling remains I love discovering the hidden gems that Rowling has left for us to find in mythology and history and legend and word-play and in life Who wouldn t love these books more"
"198","Harry Potter and the Deathly Hallows"," Aug 24 2017"," Rebecca McNutt","it was amazing"," I read this whole series back in the 7th grade and decided to see if it holds up now that I m in college Well what can I say Harry Potter never gets old Abused by a nasty fat cousin and spiteful aunt and uncle Harry is eleven and an orphan and unknown to him a wizard This first book in the series whisks the reader away to the bizarre yet whimsical world of Hogwarts a school for young witches and wizards in training We meet geeky Ron showoff Hermione and despite their rocky start these three soon become inseparable However they discover something more sinister at work that might involve one of the professors at Hogwarts and it could be the difference between life and death for Harry himself This book is imaginative charming very British and more unique than a set of fingerprints more"
"199","Harry Potter and the Deathly Hallows"," Dec 16 2017"," Sarah","it was amazing"," 5 out of 5 stars I think I do not have to say much because it was one of my favourite books that I have ever read It was my number one choice when it came to reading something when I really got into reading The first book was so so special as well because it was just so magical Ah music he said wiping his eyes A magic beyond all we do here J K Rowling Harry Potter and the Philosopher s Stone"
"200","Harry Potter and the Deathly Hallows"," Dec 26 2011"," Ariel","it was amazing"," It was great to read this again and I will be doing a review on it on YouTube"
"201","Harry Potter and the Deathly Hallows"," Oct 27 2017"," Lynx","it was amazing"," Growing up in the era I did you couldn t get away from Harry Potter In the bookstores school yards and big screens it was Potter mania It was so over saturated that I grew to hate Harry Potter even though I had never picked up a book or seen the film My friends would blabber away about their love as I voiced my hated back to them just as passionately One friend in particular would never let it go You love books How can you not even give it a go NEVER my stubborn self would protest One day she came over to my house to hangout and after she d left I found the first 4 Potter books sitting on my bed She knew my inner book nerd would come out and that I d have to open them I was furious but figured if I read the first chapter or two I could tell her I gave it a go and finally get her off my back Of course one chapter turned into 5 then 10 until suddenly it was morning and I d read the whole thing I spent the next 3 days reading the rest of them By the time I saw her again I was a full blown Potterhead That was almost 20 years ago I thought it might be fun to reread this one as an adult and see if my perceptions have changed They haven t It was still just as magical as it was that night I first entered Hogwarts Rowling created such a wonderful world and filled it with characters who become your friends It s been awhile but I m so glad I visited them again and cannot wait to move on to the Chamber of Secrets more"
"202","Harry Potter and the Deathly Hallows"," Feb 07 2013"," Marty thecursedbooks","it was amazing"," It does not do to dwell on dreams and forget to live I ve read this with a group buddy read and it was such a great experience I ve first read this back in 2013 and I haven t gotten around to reading the others in the series and now I feel like it s high time for me to read it I adored every page it was so nice to read it again I missed Harry and Hermione and Ron and the twins and even Draco I guess I can t wait to see how they are in the next books I solemnly swear that this time I m going to read the entire series Pinky promise The truth Dumbledore sighed It is a beautiful and terrible thing and should therefore be treated with great caution more"
"203","Harry Potter and the Deathly Hallows"," Aug 04 2016"," Chantal","it was amazing"," I taught my oldest son how to read using this book He did not enjoy reading at all and because of the subject matter was interesting and kept his imagination going he successfully read this book completely His first novel ever We read the whole series together after that I was so happy to find a book that I could share with my son This book series will always keeps a special place in my heart because of the bond it helped me to forge with my son So worth the read and reread for me Amazing in its simplicity more"
"204","Harry Potter and the Deathly Hallows"," Jul 21 2016"," Aleri","it was amazing"," No puedo creer todo lo que dure para animarme a leer este libro culpo a las pel culas por eso es probablemente el mejor inicio de saga que he podido leer sin duda de ese tipo de historias que te marca para toda la vida creo que si no hubiera pel culas el impacto al menos en m hubiera sido m s grande pero a n y con eso lo ame"
"205","Harry Potter and the Deathly Hallows"," Dec 28 2016"," Chelsea","it was amazing"," review also posted on Wordpress It does not do to dwell on dreams and forget to live Though this was not the first time I read Harry Potter and the Philosopher s Stone it was the first time I read the illustrated edition While the illustrations are gorgeous and I d recommend everyone to get this edition I don t think it changed my reading experience To be honest though I already knew all the drawings due to my photos on Bookstagram so it might be different for Chamber of Secrets because I haven t glanced through that one yet Either way I have no idea how I am going to survive the sequel there were tons of drawings of spiders in Philosopher s Stone Chamber of Secrets is only going to get worse As much as I love the Harry Potter series I have many issues with J K Rowling That s no secret In this book there were also a couple of things that bothered me First of she is clearly fat-phobic She needs to stop calling fat people pigs Even though Dudley and Vernon are unlikeable does not mean they should be made fun of due to their weight Some people might call her a feminist icon but I very much disagree She supports casting Johnny Depp even though he abused his wife Her misogyny becomes more clear in the later books but there was also some in this one already When Draco and Harry are flying on their brooms there were screams and gasps from girls Some of you might not think that is sexist but I hate the fact that she felt the need to add from girls to that sentence As if the boys weren t scared or interested in what was happening As for the writing I kind of dislike the way Hagrid s lines are written If someone has an accent I d rather have that the author wrote x said in an accent or something like that Now I will get into spoilers foreshadowing questions I have So this part contains spoilers for the rest of the series You ve been warned Ted the newsreader on the Muggle news grins when they are talking about the many owl sightings I think that might be Ted Tonks He was a muggle-born wizard so it makes sense Sirius let Hagrid borrow his bike How can there only be one wizarding bank That doesn t make any sense Hagrid isn t allowed to do magic because he was expelled Yet he knows how to do nonverbal spells There is rumoured to be a dragon in Gringotts Why do the students have to buy their robes beforehand when they don t know their houses yet James wand was excellent for transfiguration Molly asks what platform number they have to go to It is always platform 9 3 4 She went to Hogwarts herself and takes her children there every year so how could she not know that Almost everyone of Harry s generation is sorted in the same house as their parents Children do not always have the same traits as their parents so that s unfortunate Harry has the following dream He was wearing Professor Quirrell s turban which kept talking to him telling him he must transfer to Slytherin at once because it was his destiny Harry told the turban he didn t want to be in Slytherin it got heavier and heavier he tried to pull it off but it tightened painfully -- and there was Malfoy laughing at him as he struggled with it -then Malfoy turned into the hook-nosed teacher Snape whose laugh became high and cold -- there was a burst of green light and Harry woke sweating and shaking I guess that this dream is foreshadowing for what s to come Obviously Quirrel s turban is Voldemort who talks to him at the end of the book In Chamber of Secrets Harry questions whether he doesn t belong in Slytherin instead Malfoy was supposed to kill Dumbledore in Half-blood Prince but it was Snape who finished the job instead hence the burst of green light Snape urged Quirrell to stay loyal to Hogwarts Therefore Voldemort should know that Snape s true loyalties lie with Dumbledore and not him McGonagall says it s the first time four students were out of bed in one night Okay sure Minerva We all know that s not true She also says they shouldn t be walking around at night especially these days What is she referring to The centaurs are angry when Firenze interfered when Quirrell Voldemort was going to attack Harry Firenze says he hopes the planets have been read wrongly So the centaurs know Voldemort is going to kill Harry they just didn t know when exactly Peeves says wee student beasty I wonder whether he is referring to the Marauders Dumbledore says that Voldemort is not truly alive and therefore cannot be killed Did he know about the horcruxes already conclusion As usual I enjoyed reading this tremendously I love the amount of foreshadowing and look forward to re-reading the rest of the series again more"
"206","Harry Potter and the Deathly Hallows"," Apr 19 2013"," Vane J","it was amazing"," Edit December 5 2015 First re-read I ve ever done in my life I must say this book isn t quite the best thing in the world It has many tropes I really hate speshul snowflake villain that only wants to take over the world for no reason etc but there s something magical about it and all those aspects for some reason make me smile It s amusing how innocent everything was when it all started It could fool you into thinking this is just some kid s adventure when really is a journey that will eat our hearts Harry Potter is not my favourite series ever or the one that has affected me the most that place is saved for The Monstrumologist by Rick Yancey but certainly it s one of the best and it kind of made my childhood I grew up with the movies actually not with the books but I was in any case attached to the story since a kid J K I m sorry for saying you re not a goddess in my The Cuckoo s Calling review There s no way to properly review this thing so I m just gonna tell you how I met the Harry Potter series There was a little girl named Vanessa who always wanted to do the contrary to what people wanted her to do If she had a chore to do she would do it as long as they let her alone If mom or dad or one of her brothers or her sister or anyone in her family told her to do it she would immediately refuse because she takes no orders She s her own boss As she was like that then if something was popular she would not do read watch whatever it Well there was this particular little series that everyone had read It had movies and everyone loved them Do you know what she did She promised herself she would never read them She had already watched the movies the ones that were out and she rather liked them but she would not touch the books because doing so would mean she was just like everyone else and she was special yeah I was that arrogant Some years later October 15th 2011 It was a gray day and it was her brother s birthday Mother wanted to gift his son something that he would enjoy but not videogames or stuff like that She wanted something with more educational value - say a book Mother knew Vanessa s brother liked the HP movies up until the sixth one and as there was a book fair at his school which was mine too and the books upon which the movies were based were there She bought the first and gave it to his son for his birthday Some of her mother s friend had also given Vanessa s brother several of the other boks in the series It seemed as if they had planned the whole thing Of course Vanessa thought there was a hidden purpose there She thought her mother had bought the books so she wouldn t resist on picking them I told you I was arrogant didn t I She was wrong That was not her mother s purpose but in the end Vanessa couldn t resist the pull She wanted and didn t want to read the books Wanted them for some reasons She had always been intrigued by them She was the reader in the house She couldn t stand the fact that her brother who hated - and still hates - reading was going to read more books than her don t even tell me A friend of hers was bragging she had read the HP books in less than one week and she wanted to prove her she could do the same Didn t want them for some reasons Reading them would mean she was a common girl I was an insufferable 13-year-old girl - don t blame me She would break her promise if she read them If she read them she would do what everyone else wanted her to do and as you know she hates being told what to do After a long time of deep philosophizing aka one day she decided she would read them What could be the worst thing to happen It turns out she loved the first book Her reaction upon starting it was something like this After that she wanted the next ones She borrowed the books from his brother and read them all up to the 5th one those were the ones we had in one week She felt sorry for not doing it any sooner Yeah I was and still am like that I m really glad I decided to read the books They all have amazing plots fantastic character development writing that improves over the books great story and world building etc What else can I need more"
"207","Harry Potter and the Deathly Hallows"," Nov 22 2013"," Kathe L","it was amazing"," There are all kinds of courage said Dumbledore smiling It takes a great deal of bravery to stand up to our enemies but just as much to stand up to our friends I love this book with all my heart That s why this review is so hard to write Who has never heard about Harry Potter the guy who lived I always say that the The book thief was the first book I have ever read but then there s this one That I read sooo long ago that I didn t remember a single thing about it I know all almost all lines by head because I ve watched the movie thousands of times but there s nothing like reading the book It s like myself talking to my brother after I finished it Me Gu his name is Gustavo - when we went to the USA nobody understood his name Is that an unusual name did you know that after Ron plays chess there was another test A potion one My brother REALLY Why wouldn t they show that at the movie I bet it was amazing potions and all Hermione solve it right Imagine if I guessed it correctly like her Me Don t know Gus Would you read the book then There are thousands of things you will only know about HP if you read itMy brother Nah I hate reading My point is like myself before I reread this my brother and other people who never read this book and only watched the movie will never know the things that also happened LIKE HOW MANY TIMES NEVILLE IS PRESENT ON THE SCENES How Hermione is way geekier Ginny is SO young the way Hagrid speaks And still there are things that never seizes to amaze me about these books friendship loyalty love magic They are present in every page of this every scene every line The way Hermione becomes their friend was always one of the things I liked the most She s so different from Harry and Ron and still she fits She learns she takes risks she goes with Ron and Harry in their adventures because she is brave in her own way She has a heart of gold like my mom used to say just like Harry There are some things you can t share without ending up liking each other and knocking out a twelve-foot mountain troll is one of them I have to talk about Harry as well He is just oh my He is this eleven year old kid who lived with his mean aunt and uncle for his entire existence to discover that he is actually a wizard So he goes to this school finds out is famous and that his parents were killed for one of the best bad wizards out there He doesn t know how to do magic it s his first time making friends in an entire new school in a total different environment and still he does good Because he s kind courageous strong-minded smart He s an excellent friend an excellent student unless when he s not sneaking around lol but still he does it for the greater good Harry Potter is not only one of these books you love it speaks to you It makes you care about people who are not real and still you love them You have all the dvds all the books You watched every movie in the movie theater as soon as they were released It was a tradition something you waited the whole year for And no you didn t cry like a baby in the last one Not in Leville s speech because how has he grown Not in Snape s scene not when Harry dies And you definitely didn t cry when the movie ended It s just it s a love for a series that will never die you know I loved every aspect of this I loved how the movie was as faithful as possible loved the authors playing these characters so well loved how different and important each one of them is Snape Dumbledore Hermione Ron Neville Longbottom George and Fred Harry of course I just can t wait to read the next one and be mesmerized all over again After all to the well-organized mind death is but the next great adventure more"
"208","Harry Potter and the Deathly Hallows"," Feb 07 2012"," Alejandro","it was amazing"," It was interesting how I ended reading finally the books of Harry Potter I d heard some comment here and there even before of the first film from some acquaintances and I had the general knowledge that it was becoming a phenomenon but still I didn t feel compelled to read the books I ve been reader all my life but I don t know I was kinda undecided about it Then the films came out and I started to watch them and still I wasn t eager to read the books since I thought hey I am watching the films so what may I am losing about the story oh boy how wrong I was I had some good surprises because I wasn t reading the books like in the third movie When I watched the fourth film Goblet of Fire I was commenting it with a friend that he was reading the books on Spanish and he told me enough stuff that was in the fourth book BUT it was missed on the fourth film that I decided then to read the books Oddly enough while my friend was been reading the books on Spanish he had an edition on English of the first book this one and since by then I already was reading on English he lent me the book Usually I am quite reluctant to borrow books or that people lent me books I had some bad experiences borrowing books and while I am dependable and careful about stuff that it s not mine still I don t want to have books etc that are not mine under my care Still my friend insisted and he told me that he was glad that somebody read the book since he bought it in an impulse thinking that he would read it but he aborted the mission and he prefer to read on Spanish Since I wasn t SO convinced to read the books I ended accepting the offer of that he lent me the book I started to reading it OH MY GOODNESS Right in the first pages when Hagrid mentioned WHO lent him out the flying motorcycle OH MY GOODNESS Keep on mind that I already watched 4 films by then so reading the identity of the real owner of the motorcycle mentioned in so casual way and right in the beginning of the saga OH MY GOODNESS Then I knew that J K Rowling was a wicked genius And this first book kept me surprising me even when I was already reading the fifth book since certain character that appears in the first book then I said Oh boy what a boring chapter why did J K bothered to create such unimportant character and I was starting to read the fifth book and Mmh where I heard about this character before where mmmh OH MY GOODNESS NO IT CAN T BE By then I had returned the borrowed book but I had bought my own copy for the collection and I consulted it and POW Yes it was the same character Right in the first book So re-confirmed like for the umpteenth time J K Rowling is a wicked genius I enjoyed a lot reading the first book J K Rowling has a very interesting style of writing Also the first book is very good combining the magical world with the normal things that people has to do when kids are beginning school Going to buy the school supplies Having to deal different kind of teachers Some good some strict some both The forming of friendships with schoolmates Indeed a wonderful and magical book Highly recommended more"
"209","Harry Potter and the Deathly Hallows"," Jan 30 2009"," Gabrielle","did not like it"," Pathetic Really pathetic Harry Potter is more of a Mary-Sue than Eragon More than Nancy Drew More than the worst of fanfiction I ve seen He s rich popular and famous for absolutely nothing of his own doing He destroys the power of the big bad guy before he s a year old He has the whole angsty past down pat He instantly becomes the best at flying without ever having done it before wasting all the older and more experienced flyers And get this - he fries bad guys when they touch his skin because the power of his mother s love is so amazing that it protects him I mean gosh the only Sueish habit we aren t subjected to is multipage rants on his appearance each morning Or the devoted unicorn of unusual powers of course but I m expecting him to show up in the very next book After all she has to keep some plot devices for the next one doesn t she Can t put all her brilliant twists out at once heavy sarcasm Don t even get me started on the plot Epic failure Nuff said Harry wasn t any excuse for a hero He did nothing he just sat around and things happened to him End of story His fame was inherited his fortune was inherited he lived with his relations and allowed them to bully him and couldn t even manage to read his own mail His wonderful skills were not worked at and studied for years but picked up instantly and he bet the bad guys by electrocuting them with his infamous zapper skin I could go on for hours The thing that really gets to me is that this is the great literature of our age What hope is there for any decent writers if all kids want to read is this utter garbage What hope is there for the world if kids are growing up thinking this is good literature This is a dangerous book It made me consider both suicide and mass homicide and it is definitely not suitable for children more"
"210","Harry Potter and the Deathly Hallows"," Jan 02 2016"," Paul Nash","it was amazing"," Absolutely fabulous I m happy that I got to read an illustrated non-altered version of Harry Potter year 1 It sucks they are only putting out one illustrated version per year So it will be this fall until we see the Chamber of Secrets UPDATED I ve already read this but just finished it a 2nd time reading it to my children doing all the voices and everything Note I finished the ILLUSTRATED VERSION for the 2nd time I ve read book 1 the rest of the series too many times THEY LOVED IT And now they are fixing to watch the first movie I also found the illustrated version of book 2 The Chamber of Secrets that was just released on 10 4 16 So after they finish the first movie we will be starting book 2 together My kids are officially little wizards now and in love with the magical world of Harry Potter I m bouncing off the walls with happiness and can t wait to start book 2 with them 5 Stars always more"
"211","Harry Potter and the Deathly Hallows"," Mar 27 2014"," Clau R","it was amazing"," I simply adored this book 3 It was such a fast and funny read Also it brought childhood memories back because I saw the first Harry Potter movie when I was 10 years old and I was so nostalgic remembering it all 3 I m not used to read books after I watched the movies but it ll be that way with my Harry Potter books because I m a huge fan of the movies and I ve already saw them all The good thing is that I don t really remember anything at all haha just the big parts Oh and also the deaths cries Sooo I loved this book and I m impressed by that I mean I knew I was going to like it But it was so much more Since the first page it had me hooked J K Rowling has such a fluid writing style I never got bored and I was gasping in some parts even when I knew what was going to happen Can t wait to read the next books more"
"212","Harry Potter and the Deathly Hallows"," Sep 02 2014"," Jackie","really liked it"," I never understood the hype about Harry Potter frankly because I ve never read the books or watched the movies BUT I gave in after some convincing from my friends and was hooked immediately Harry s process of slowly finding out about Hogwarts and getting involved in everything that s going on has been portrayed in a simple but amazing way It wasn t too detailed that you d get bored of it and it also wasn t too basic or leaving out important information It was a perfect mixture and the excitement level never decreased I am super glad that I started this series a couple hundred years too late oops and I finally understand why everyone loves it so much Can t wait to read the next books I m already on edge because it s always full of surprises more"
"213","Harry Potter and the Deathly Hallows"," Nov 18 2013"," Kelly and the Book Boar","it was amazing"," There is no way I could EVER write a review for this book so I m just going to say a few words and leave it at that Uploaded with ImageShack usMy neverending thanks to Litchick for organizing this colossal group read I can t believe it s been 15 years since I last touched these pages It was the best re-read of my life better than winning at Quidditch or Christmas or knocking out mountain trolls I will never ever forget"
"214","Harry Potter and the Deathly Hallows"," Nov 27 2010"," Beatrice Masalu ga","it was amazing"," June 2016 - Rereading my all time favorite series is the BEST EVER Even up to this day it never lose its charm My reading journey started on this series and it will always remained in my heart I feel so nostalgic If you haven t read this series it s never too late Potterhead forever 3 and still waiting for my Hogwarts letter"
"215","Harry Potter and the Deathly Hallows"," Jan 15 2017"," Paula W","it was amazing"," 1 26 2018 - Yearly re-read completed 1 15 2017 - Just in time for my yearly re-read of the entire series I received this beautifully illustrated edition of one of my favorite books for Christmas I cannot wait to jump into Chamber of Secrets next"
