"","book","date","reviewer","rating","review"
"107","Harry Potter and the Prisoner of Azkaban"," Aug 12 2015"," Carol","it was amazing"," Wow So far this is my favorite book of the series The set up and execution of this book was flipping amazing The attention to detail amazes me Now I understand why so many people adore this series Usually I m good at keeping the movie separate from the book but this time the book was better than the movie I mean the movie is still amazing in my opinion but the book definitely holds many more details and background stories I feel like the story is really taking off I can t wait to read the Goblet of Fire now more"
"108","Harry Potter and the Prisoner of Azkaban"," Dec 01 2011"," Stepheny","it was amazing"," My own journey with Harry Potter started a long time ago But when Delee mentioned she had never read it before I knew I had to change that And I think some deeper part of her understood that if our friendship were to stand the test of time she would have to read them When she gave 5 stars to book 1 I knew I had her And sure enough we made our way to Chamber of Secrets I was unsure what she would make of the second book It seems to be the most criticized Many state that it is too much like the first one and that it doesn t serve much purpose I tend to give people a heads up that the first 3 books of the series in general are aimed at a much younger crowd than the last 4 I have to say I was shocked but very excited to see that once again Delee had given 5 shiny stars to Chamber as well So here we are Our journey began in March of 2014 and I have been trying my best to be a patient and understanding leader Sometimes I take her hand and gently guide her other times I chase her with a wooden spoon threatening severe punishments if she doesn t commit to a date to begin the next book But I do try to be patient I hope she knows that We picked up another buddy for this read- The Enchanting Ivonne When it comes to the world of Harry Potter there is little that I am unfamiliar with And there is even less that I won t do to get people to read it Now that Delee has the third book under her belt I think it will take less and less persuasion to get her on board for the next one In fact we finished this one in December and we re starting Goblet in March MARCH That s not that far away Prisoner has been a fan favorite since it came out I think it was one of the most popular of the movies as well But it has never been my favorite Obviously I still love it and it s a wonderful book but in the grand scheme of things it falls lower on my list than most other Pottheads A crazy murdering psycho is on the loose His name is Sirius Black and he has somehow escaped the Wizard prison- Azkaban No one and I do mean no one has ever done this before Now this isn t some wimpy old Muggle prison like Alcatraz We are talking the big time here folks The place is packed with dementors They suck the happiness and life right out of you They make you so incredibly sad and sorrowful that you ll be left with no hope So how did Black do it How was he able to remain sane in a place as awful as Azkaban They say he was lucid and even downright chatty whenever the Minister for Magic had to do a check on the prison Is he just that crazy that the dementors don t affect him Most importantly- why did he escape But Harry soon finds out that Black has come to finish what he started 12 years earlier He has come to kill Harry Prisoner offers a break in what was perceived as the formula In this one we learn to battle our depression We learn to find our happiest moments in our weakest and most awful ones We learn to forgive and we learn to show mercy We learn what it means to have a second chance And we are introduced to Buckbeak Prisoner of Azkaban is a great story and added a nice dynamic to the Harry Potter series It is the only one like it within the series where the other ones can be compared fairly easily to one another I am so thankful to have such an incredible friend agree to accompany me on this journey I am so thankful that she trusts me to guide her But mostly I am so thankful that we can share these stories together It is a bonding experience like no other more"
"109","Harry Potter and the Prisoner of Azkaban"," Dec 21 2011"," Glire","it was amazing"," Motivos por los que amo este libro Nos presenta personajes que luego van a partirnos el coraz n Sirius Lupin Cho Chang y Cedric Diggory Hermione le pega a Malfoy En Navidad Dumbledore le da a Snape un cohete sorpresa que conten a un sombrero igual al de la abuela de Neville Y estoy segura que el director lo hizo a prop sito luego de enterarse del boggart de Neville Harry se confunde a s mismo con su padre y es hermosamente triste Hermione le pega a Malfoy Comienza a mostrarnos facetas m s profundas de algunos personajes zonas grises que los hacen m s reales Hagrid comenta que quer a morir cuando estaba en Azkaban Harry descubre que tiene miedo al miedo vemos el primer atisbo de los abusos sufridos por un joven Snape Temas complejos que un ni o puede pasar por alto pero que forman parte de la humanidad Los plot twist del final son geniales l gicos pero inesperados la primera vez que se lee el libro HERMIONE LE PEGA A MALFOY La verdad es que lo mejor de este libro es Hermione Muestra su valent a y su coraje en toda la historia haciendo lo que sabe correcto sin importar las presiones de los dem s Aunque esas presiones sean de parte de Ron y Harry Honestamente creo que Hermione es demasiado buena y pura y se merece mejores amigos Por otra parte vale la pena recordar cada vez qu ocurra algo malo en los siguientes cuatro libros que FUE CULPA DE HARRY QUE PETTIGREW ESCAPARA Ya saben s lo un sutil y amable recordatorio more"
"110","Harry Potter and the Prisoner of Azkaban"," Apr 19 2014"," Melissa Just Really Loves Musicals","it was amazing"," First reread 2nd time reading overall 28 12 14 - 29 12 14 I reread this in just one day And I adored it I think some of my favourite Harry Potter moments are the deep philosophical discussions between Dumbledore and Harry I always tear up at those moments Just wonderful Second reread 3rd time reading overall 08 08 15"
"111","Harry Potter and the Prisoner of Azkaban"," Dec 02 2017"," Sara","it was amazing"," The illustrations in this book are really beautiful and definitely help to propel the story and fuel the imagination Although his is possibly my least favourite of the series the illustrations have brought me a whole new perspective I especially like the knight bus drawings"
"112","Harry Potter and the Prisoner of Azkaban"," Aug 21 2015"," eKa","it was amazing"," Finally a happy life for Harry Potter I am really happy for him Not only he got his two best friends and Dobby now he got a godfather A REAL family member who LOVES him so much So rather than writing a usual review I would write a comparison between the third and the second book of the series Not so deep just some random comparisons based on what I cared about more 1 Hermione Oh this girl is a KICK-ASS here She s the real definition of speak less do more No whining anymore See how she punched that braggart in the face You deserved that Malfoy And she lives up to her brain capacity even more I mean in the second book she fangirled over Gilderoy Lockhart which was absurd to me A smart girl madly in love with a narcisist COME ON But here she walk out of Divination class Not that I approved her insulting Professor Trelawney It s just that a high IQ person like Hermione doesn t rely on predictions So it makes sense Hermione acted that way 2 Professor Remus LupinOf all the teacher of Defence Against the Dark Arts Professor Lupin is the best Hogwarts and its students had ever had Everybody except the Slytherin and Snape of course loves him He s kind and tolerant with the students And it makes Gilderoy Lockhart unbearably ridiculous Yes RIDICULOUS 3 Dementor vs BasiliskDementor left my heart with spookiness It still buried deep inside me The way Rowling depicted how scary and demented this creature is is so real I got goosebumps even when I read it in the daylight But I have to say that Basilisk is still the best horror of all Harry Potter series I still can hear it hissing Kill Kill in my ears Plus there were Moaning Myrtle and Aragog They both added to the frightening moment of my reading experience Sorry Dementor You can now suck my happiness out of me Wooooo But then I have to kill you haha 4 Buckbeak vs FawkesWell I can t choose between these two birds Both of them have their own appeal Buckbeak is so cute and funny while he s a big creature And Fawkes is so wise and affectionate just like Dumbledore They both strong and loyal One thing differentiates them is that Fawkes s teardrops can heal wound while Buckbeak s can t So I think Fawkes wins Now I can t wait to read the fourth book YEAY more"
"113","Harry Potter and the Prisoner of Azkaban"," Aug 29 2016"," Wanda","really liked it"," As a newbie to the whole Harry Potter phenomenon I m amazed at the devoted following that J K Rowling has built Child and adult those who read it as children but continue to adore it as adults devot es of all ages I love the names that she assigned to characters of course someone named Lupin is going to be a werewolf The French for wolf being loup It s these little treats that appeal to adults reading this series Rowling nails the angst of school too with the dread of being mocked by one s peers the fixation on who wins what game the anxiety about test scores the rows with friends and doubting one s abilities These are the worries of childhood which morph into our adult problems Everyone can identify And the teachers As Robertson Davies wrote in Fifth Business If a boy can t have a good teacher give him a psychological cripple or an exotic failure to cope with don t just give him a bad dull teacher This is where the private schools score over state-run schools they can accommodate a few cultured madmen on the staff without having to offer explanations I personally sometimes learned interesting life lessons from the teachers who hated teaching or who were on the brink of a nervous breakdown They may not have been the best at teaching chemistry or English or whatever but I learned to cope with people who had power over my life and who were not having a good time Read as part of my Halloween Book Bingo 2016 to count towards the Witches square more"
"114","Harry Potter and the Prisoner of Azkaban"," Dec 13 2017"," Hamad","really liked it"," Actual Rating 4 5 stars Happiness can be found even in the darkest of times if one only remembers to turn on the light I don t have to write a long review for this as it is HARRY FREAKING POTTER The books just keep getting better I don t know about this but am I the only one who believes that those books have real magic in them I LOVE Hermione and here is a moment when I wanted to hug her so badWe will always be in Rowling s debt for making our childhood lives better"
"115","Harry Potter and the Prisoner of Azkaban"," Sep 17 2016"," Kayla BOOKadoodles","it was amazing"," I ve always been that person who wonders why people consider this book their favorite installment but after listening to it and revisiting the adventure I can definitely see why that s the case So many things happen The Scabbers twist the whole Marauders storyline Lupin Sirius sneaking into Hogsmeade winning the Hogwarts Quidditch cup going back in time to save Buckbeak Sirius--it s pure genius and sets up the darker tone for the rest of the series quite perfectly Side note Can we give Jim Dale a huge round of applause for his impeccable narration Seriously more"
"116","Harry Potter and the Prisoner of Azkaban"," Jun 08 2014"," Kate","really liked it"," Actual Rating 4 5 starsThis book was a lot better than the movie Really enjoyed it and can t wait to finally be able to read Goblet of Fire its gonna be goooood There s nothing really more to say because well its Harry Potter and everything s been said 5 billion times over haha"
"117","Harry Potter and the Prisoner of Azkaban"," Aug 01 2014"," Eric Boot","it was amazing"," I love the new characters in this book Sirius and Lupin That s probably my favourite part"
"118","Harry Potter and the Prisoner of Azkaban"," Jun 17 2017"," Mariah","really liked it"," My two coworkers and I have made a pack to read all the Harry Potter books and then next summer we will visit Harry Potter World in California None of us have read or finished the Harry Potter series and as teachers it is about time we read one of the most popular YA book series This book starts off like the other two Harry Potter books Harry is at his Aunt and Uncle s place and gets rescued from their evil ways and makes his way to the wizarding world This book has a similar pattern to the other books Harry is involved in Quidditch and in every game he faces challenges from the outside He also has a villain in this book that is not Lord V Black is a murderer escaped from Azkaban and is being pursued by the soul-sucking Dementors who guarded him in prison Harry faces multiple challenges and problems and overcomes them with greatness These books are decently predictable but J K Rowling s fantastic writing makes up for it more"
"119","Harry Potter and the Prisoner of Azkaban"," Dec 05 2017"," Kaitlin","it was amazing"," Well once again it made me cry when I got to the end and so for me that s a sure sign of a book getting 5 s Harry Potter just never gets old and this book had some absolutely stunning pages too with the new illustrations I adored the Quidditch and Hippogriff pages as they were so beautiful but all of the pages including the more menacing ones of Black and Dementors were great I do think this is the point in the series where the books start to turn darker and so naturally the illustrations do a bit too I am really looking forward to seeing the story continue to evolve in this form and I can t wait for the 4th one D 5 s of course more"
"120","Harry Potter and the Prisoner of Azkaban"," Dec 06 2013"," Liz Fashionably Late","it was amazing"," Trust me when I tell you I m in love with this series I just can t believe it s been years since I read this and still feels the same Just like the first time it was all there Excitement surprise sadness and Sirius One of my favorite characters of the series JK Rowling is a genius Plot twist and another twist at the end just in case you were asking for more"
"121","Harry Potter and the Prisoner of Azkaban"," Jun 24 2017"," Jay G","it was amazing"," Want to see more bookish things from me Check out my YouTube channel https www youtube com channel UCfer READING HP FOR THE FIRST TIME AS A 21 YEAR OLD https www youtube com watch v qUwXE MY HEART IS SO FULL"
"122","Harry Potter and the Prisoner of Azkaban"," Jun 08 2016"," Ayesha Syed","it was amazing"," UNPOPULAR OPINION TIME YUP its about JK Rowling Guys i really don t see why you re bashing her The whole Dumbledore-Grindelwald relationship can t be completely developed in one movie They have really complex bond that will take time to build up Plus there are like 3 other movies what do you think their plots will be if everything s used up in the first 2 And this is her world and her characters We cant dictate what she chooses for them Ps Can we direct our hatred towards actual villians like Harvey Weinstein and Larry Nassar instead of one of the greatest authors philanthropist and human rights activists of our time Pps I wrote this as a review because general update spaces are TINY more"
"123","Harry Potter and the Prisoner of Azkaban"," Jul 11 2017"," Brithanie","it was amazing"," 5 5 stars OB-VIOUSLY As I ve said before I won t be reviewing this series At least-not right now This book was definitely where the series picked up for me and it was a pleasure to re-read even though it took me a bit longer to get through this time around due to me being ill and there being an unforeseen death in the family I can t wait to continue with The Goblet Of Fire once I m feeling better So many more new characters to look forward to being re-introduced to Hope you re all doing well Happy reading more"
"124","Harry Potter and the Prisoner of Azkaban"," Jul 27 2014"," Anouk Foxidian","it was amazing"," Reread in feb 2016Gosh i love this one way much more then the first time i read it The feels"
"125","Harry Potter and the Prisoner of Azkaban"," Jan 14 2018"," Krissysch","it was amazing"," Die illustrierte Ausgabe ist mal wieder einfach nur wundersch n Ich liebe die STory ja sowieso schon aber mit den Bildern von Jim Kay macht das Lesen gleich doppelt so viel Spa"
"126","Harry Potter and the Prisoner of Azkaban"," Dec 15 2015"," Sarah","it was amazing"," more"
"127","Harry Potter and the Prisoner of Azkaban"," May 11 2017"," Stina","it was amazing"," What you are about to witness is the reason I shouldn t write reviews when I m tiredI WAS NOT PREPARED TO BE HIT RIGHT IN THE FEELS Admittedly I wasn t hit in the feels until the ending but still Out of the three first ones this was actually the quickest read even though it had the most pages It just had that thing you know I absolutely flew through it with my Firebolt obv Honestly though What can you say I loved it I loved Hermione AND I LOVE RON There s only one thing WHY THE FUCK DIDN T HARRY FORGE VERNON S FUCKING SIGNATURE IN THE FIRST PLACE But Stina they have magic they can probably detect a forged signature And then his punishment would be to not go to Hogsmeade But if he didn t try anything HE WOULDN T GET TO GO He didn t even try FFS Anyways With that off my chest I just want to mention view spoiler SIRIUS FUCKING NOTE IN THE END IT WAS SO SWEET I WANTED TO CRY WHEN HE GAVE HARRY HIS PERMISSION TO GO TO HOGSMEADE AND RON HIS OWL I JUST CAN T IT HIT ME IN THE FEELS hide spoiler Now if you ll excuse me I am going to go dread reading the next book because the text is teeeeeeenie tiny and the book is huge P S CEDRIC DIGGORY DESERVED BETTER more"
"128","Harry Potter and the Prisoner of Azkaban"," Jan 09 2014"," Kayleigh","it was amazing"," 5 stars Happiness can be found even in the darkest of times if one only remembers to turn on the light rereadI loved Harry Potter and the Prisoner of Azkaban obviously Still my favorite book in the entire world and the best way to start off 2018"
"129","Harry Potter and the Prisoner of Azkaban"," Dec 28 2015"," Michael","really liked it"," 4 5My favorite Harry Potter so far The cast of characters and world really expanded in this one and there were some moments of brilliance My one complaint was the pacing as something great would happen and then there d be long stretches of time without much plot development I still don t feel like I m aboard the HP fandom train but I think I might be getting there Also psyched I finally know what the Marauders Map is"
"130","Harry Potter and the Prisoner of Azkaban"," Oct 02 2015"," Kimberley doruyter","it was amazing"," i can t remember how many times i ve read this i was so sad what happened with sirius"
"131","Harry Potter and the Prisoner of Azkaban"," Dec 26 2011"," Ariel","it was amazing"," I ll never forgive JK for letting Pettigrew go free But ahhh just wonderful I really want to start Goblet of Fire"
"132","Harry Potter and the Prisoner of Azkaban"," Aug 21 2016"," Carlos","it was amazing"," Creo que no es necesario hablar a estas alturas de lo maravilloso que es este libro Uno de mis favoritos de la saga"
"133","Harry Potter and the Prisoner of Azkaban"," Sep 02 2016"," Adita The Slumbering Insomniac","it was amazing"," Remind me sometime to stop please IT S HARRY POTTER WAIT IT S HARRY POTTER YAY IT S HARRY POTTER How do you stand out from the crowd whence the individuals seem hell bent on claiming to love the bespectacled boy more than any other person in the world Rate the book with more stars than anyone has done so far Until the rating system cannot take any more stars I came into contact with the infectiously magical world of Harry Potter around the time the third movie installation of the series came out and the Time Turner is one of the earliest memories I have in addition to the life-sized game of Chess that the trio played in Harry Potter and the Sorcerer s Stone and the name Tom Marvolo Riddle rearranging itself to form Lord Voldemort in Harry Potter and the Chamber of Secrets It was a long time ago that Harry Potter has now come to symbolize a customary walk down memory lane and revisiting my childhood even though this is my first time reading the books seventeen odd years after the first one came out I was 13 years old when Harry Potter and the Prisoner of Azkaban movie hit the big screens I didn t know what relation there was between the puny pet Scabbers and the buck-teethed man it morphed into- Peter Pettigrew I watched with fascination the transmogrification of a rat into a man and many years later here I am learning the truth behind the act- animagus And Peter Pettigrew is sure enough disgusting to look at Ew This book introduced many fun novelties like the Knight Bus the Dementors Professor Trelawney the Boggarts the Patronus the amazing trio- Padfoot Moony Prongs who wants anything to do with Wormtail the Marauder s Map I am eternally grateful for the slogan I solemnly swear that I am upto no good and the amazing man behind the steering wheel- Professor Lupin If you peruse through the chapter titles you will find one major thing to be missing Again that maybe because Rowling had thought that this person had the power to change the course of Harry s past not in literal sense though The Grim Padfoot The Prisoner of Azkaban The Godfather view spoiler Sirius Black hide spoiler Okay I have an issue with Gary Oldman His real blond hair from The Dark Knight series is a major turn-off for me His shaggy black-haired character in the movie fades into background in a jiffy and is replaced by the powerful presence of the police commissioner of Gotham city All in all this is the only book in the series where Mouldy ol Voldy maintains a low profile Because we all know that he s going to be back with a bang in the next book more"
"134","Harry Potter and the Prisoner of Azkaban"," Jun 20 2011"," RavenclawReadingRoom","it was amazing"," Trigger warnings child abuse bullying wrongful imprisonment torture I m figuring the Dementors are basically a form of torture flashbacks to the death of a parent blood fatphobia 11 10 2017Of the first half of the series this is really the standout I love getting to see more of the Wizarding World through Hogsmeade I love the Marauders Map and all the drama that goes along with it I love Lupin although I m forced to headdesk a little any time one of the kids is all You re the best Defence Against the Dark Arts teacher we ve ever had Uh Between the dude who was possessed by Voldemort and the dude whose entire career was built on lies there s not a lot of competition for that title And even then Lupin is not a great teacher at times Like when he s teaching Harry the Patronus charm he s all Here s the spell Think of something happy to make it work OKAY HERE S A DEMENTOR GO Which works out about as well as you d expect Also can someone explain to me why Harry and Ron continue to take Divination after this year Because they spend the entire year being all THIS SUBJECT IS BULLSHIT AND WE ARE FAILING IT and then take it for two more years Uh whut I know I know The plot demands it Shut up It s still dumb ANYWAY This book is great Fight me 9 12 2016This is really the last of the middle grade books before shit gets SUPER DARK And I love it for so very many reasons most of which I ve gone into in previous years I think the line that stood out to me the most this time around was You think the dead we have loved ever truly leave us You think that we don t recall them more clearly than ever in times of great trouble Your father is alive in you Harry and shows himself most plainly when you have need of him FEELS 5 12 2015Eighteen months on I ve decided that Deathly Hallows is definitely my favourite But this is a very close second Remus Lupin and Sirius Black are two of my favourite characters and I love the little insights you get into Lupin s character on reread when you see his reactions to certain things Harry does or says that remind Lupin of James I adore the Marauder s Map telling Snape that he s a dick And Crookshanks is basically the only cat I would ever consider owning Basically if you don t love this book you re wrong 11 5 2014I m still torn as to whether this or Deathly Hallows is my favourite book in the series I just can t work it out for the life of me New thing I discovered this time around Malfoy spent much of their next Potions class doing Dementor impressions across the dungeon Ron finally cracked flinging a large slippery crocodile heart at Malfoy which hit him in the face and caused Snape to take fifty points from Gryffindor WHY DOES THAT NOT GET MORE ATTENTION IT IS FANTASTIC 18 12 2012There are no words for how much I adore Prisoner of Azkaban Sirius Black is a total badass Lupin is one of my absolute favourite characters and the number of times I ve wished I had a Time-Turner is astronomical I feel like this is also the book that shows us just how hardcore Hermione can be Yes she stole supplies to make Polyjuice Potion from Snape s private stash in Chamber of Secrets But here she attacks Malfoy sasses teachers deals with her friends being kind of douchey attends three classes simultaneously for an entire year without anyone working out what she s doing gets a less than perfect grade AND saves a convicted murderer from a fate worse than death Like I said hardcore While it s definitely darker than either Philosopher s Stone or Chamber of Secrets Prisoner of Azkaban is almost a dose of light relief en route to the remainder of the series more"
"135","Harry Potter and the Prisoner of Azkaban"," Jan 03 2017"," Marty thecursedbooks","it was amazing"," I solemnly swear that I am up to no good This is my favourite book so far I loved it so much I think I understand you die-hard HP fans I loved every aspect of this book I love how in every book we get a villain that s not quite the villain I loved Hermione s storyline in this book but I don t like how the boys treated her for half of the book Also it s so bad whenever I remember something that will happen in the next books because of the movies Like for Black I can t stop thinking that something bad will happen to him and that I shouldn t get attached but I can t remember what exactly or when Lupin Black were my favourite parts of this book the Marauders I want a book about them a full book just about their adventures Thank you more"
"136","Harry Potter and the Prisoner of Azkaban"," Jul 20 2017"," Maiquel Costa","it was amazing"," Le puse cuatro estrellas en su momento pero recuerdo a veces pasajes y personajes del mismo y su desbordante imaginer a Dementores Azkaban Sirius etc Y lo entretenido y divertido que me result As que lo tengo que valorar con cinco estrellas Es un libro juvenil excepcional Esto de poner notas no me gusta mucho o mejor dicho quiz s no sea siempre del todo justo"
"137","Harry Potter and the Prisoner of Azkaban"," Oct 11 2014"," Danny Phanton","it was amazing"," Qu puedo decir de Harry Potter que no sepan todos ya Incre ble este libro lleno de misterio por saber sobre ese malvado Sirius que se escapo de Azkaban nuevas aventuras de nuestros personajes aunque me dieron ganas de golpear a Ron algunas veces por lo malo que es con Hermione pero aun as los amo a todos Un libro muy entretenido de principio a fin Ame este libro"
"138","Harry Potter and the Prisoner of Azkaban"," Aug 06 2015"," Nicole Alycia","it was amazing"," I solemnly swear that I am up to no good These book really never get old No matter how many times I read them and I read them a lot I love the time turner part of the book and watching them watch themselves going through everything Love love love Sirius and Remus and this is when the overall story really starts to get going"
"139","Harry Potter and the Prisoner of Azkaban"," Dec 20 2015"," Medhat The Book Fanatic","it was amazing"," You think the dead we have loved ever truly leave us You think that we don t recall them more clearly than ever in times of great trouble Your father is alive in you Harry and shows himself most plainly when you have need of him"
"140","Harry Potter and the Prisoner of Azkaban"," Apr 02 2015"," Franco Santos","it was amazing"," Imposible no ponerle cinco estrellas a esta genialidad PD Leer a los dementores me dio escalofr os Qu horror"
"141","Harry Potter and the Prisoner of Azkaban"," Sep 20 2016"," Robyn","it was amazing"," Yep still my favourite"
"142","Harry Potter and the Prisoner of Azkaban"," Jan 21 2011"," Nanna","it was amazing"," so many feels I can t even begin to describe how emotional this book made me probably just because we get the history of the marauders 3 super happy to be coming back to this whole series I don t think I can love the golden trio more than I do now"
"143","Harry Potter and the Prisoner of Azkaban"," Jan 09 2017"," Marnie","really liked it"," here 4 snape"
"144","Harry Potter and the Prisoner of Azkaban"," Nov 11 2016"," Meredith Glenn","it was amazing"," I just really really love Remus Lupin okay"
"145","Harry Potter and the Prisoner of Azkaban"," Sep 20 2016"," Angel Koychev","it was amazing",""
"146","Harry Potter and the Prisoner of Azkaban"," Nov 24 2013"," Andrea Ninja Bunneh","it was amazing"," Re-read 11 2016 I m not ready to leave this magical place I m enjoying it too much I m also going to sneak ahead to the next book because I have a map to show me the way and if I m careful I won t get caught 5 ninja-bunneh-holding-magic-wands stars"
"147","Harry Potter and the Prisoner of Azkaban"," Feb 09 2018"," John King","it was amazing"," I believe this may be the first book that reinforces the importance of subtle and innocent clues in the previous books In fact after finishing this book there is a chance that you may wonder how you missed out on the hints in the earlier books It is understandable however because those hints appear to be unimportant or unnecessary at first Moreover there is also the chance that you may be skimming through this book again as to not miss out on any further or future clues As you can see Harry Potter improves with each book since J K Rowling has woven together a clever intricate plot that allows for adequate foreshadowing This book also happens to be undoubtedly darker than the previous ones since Harry learns more about the sinister forces that threaten his magical world In fact though his journey in search of a grand solution you can clearly see the strengths and flaws of himself as well as his friends While Harry makes numerous careless and reckless mistakes his friends happen to be there for him in terms of support and guidance Their friendship is complex and developed in the sense that they all need each other such that they all move forward and grow together during their vulnerable phase as young adolescents more"
"148","Harry Potter and the Prisoner of Azkaban"," Nov 05 2015"," Catherine","it was amazing"," Oh how I wish I could read this series for the first time again But this reread was still such an emotional roller coaster for me - the amount of tears I shed over this book especially already knowing everything could drown all of North America and then some It s 3 30 AM and my finishing this book in two hours was a complete accident Even on my thirty-eighth time reading this book I felt the infamous just-one-more-chapter feeling - the kind that eats you up and fills you with emotion and adrenaline even when it s way past your bedtime I haven t felt this way in a long time more"
"149","Harry Potter and the Prisoner of Azkaban"," Jul 18 2007"," Jessica","it was amazing"," My favorite until Order of the Phoenix came along Read aloud 2016 My 7yo daughter is really getting into the stories with this one She loved the Time Turner and two days later the kids are still joking about My godfather the convicted murderer likes to check in with me make sure I m happy"
"150","Harry Potter and the Prisoner of Azkaban"," Mar 06 2015"," Abbie boneseasonofglass","it was amazing"," Just as wonderful as I remember The illustration adds an extra bit of fun and enjoyment to reading it again more"
"151","Harry Potter and the Prisoner of Azkaban"," Apr 19 2018"," Jaya","it was amazing"," Bloody brilliant as ALWAYS and Thank You For All The Fish Errrmmm I seem to be mixing up my literature Oh just start with the next one already"
"152","Harry Potter and the Prisoner of Azkaban"," Jan 15 2018"," Jessica","it was amazing"," One of the best of the series and the illustrations are just stunning There is a full page picture of Remus Lupin towards the end that is exactly how I imagined him"
"153","Harry Potter and the Prisoner of Azkaban"," Mar 08 2015"," Evelyn devours and digests words","it was amazing"," ALL THE STARS ALL THE LOVE I ve always admired how so much more complex the plot in Prisoner of Azkaban is Even after many rereads and re-watches I am still taken aback by the twists within the plot twist I never saw it coming at first and eventhough I do very much now I still marvel at how Rowling really took precision in her mysteries All those hints and suspicions from the previous pages came together and connected all the dots to form one huge mindblowing explanation that cleared everything up Hermione s time turning events may leave the door wide open for many many plot holes but I DON T EVEN WANT TO THINK ABOUT THEM Honestly if there ever was a flaw in the Harry Potter series I m very willing to overlook all of them and just sit back and enjoy the stories For one thing I did not care about Harry s Special Chosen One Syndrome and I m not EVER going to with good reasons My heart really hurt gross exaggeration there to revisit this book in the series where Sirius Black is first introduced to Harry Potter as a murderous-convict-turned-godfather All those great chances Harry could have had with Black never happened and damn it Rowling that s still such a huge blow even after all this time more"
"154","Harry Potter and the Prisoner of Azkaban"," Apr 09 2015"," Steve","it was amazing"," Now this is where Rowling strikes gold I thought AZKABAN was not only easily the best of first three but one of the best books I ve read in a long time The storyline is easily the strongest of the first three installments and for once Voldemort is not the main villain driving the plot but a renegade supporter who murdered 13 people with a single curse What makes Azkaban so interesting is learning about the relationships between James Potter Remus Lupin Sirius Black Peter Pettigrew and Severus Snape Rowling introduces a new magical artifiact called the Marauder s Map which she uncharacteristically fully explains by the end of the novel The map shows you the location of everyone on the Hogwarts grounds a tremendously useful item supplied appropriately enough by those masters of mischief Fred and George Another great new bit of magic in the book is the Patronus a magical spell that will help fight back the dementors and fear a very advanced piece of magic for third year students There are many memorable scenes and events and there s a lot more key information revealed about Harry s past On to the next one more"
"155","Harry Potter and the Prisoner of Azkaban"," Jun 07 2017","","2017 Sharon is currently reading it"," I m in a weird not so weird Harry Potter mood right now Also I was one of those weird people who liked the 3rd movie the least while all my friends thought it was the best I need to re-evaluate"
"156","Harry Potter and the Prisoner of Azkaban"," Mar 14 2014"," In s Izal","really liked it"," Cada libro que avanzo va mejorando todo Dios m o La de cosas que me he estado perdiendo"
"157","Harry Potter and the Prisoner of Azkaban"," Mar 23 2016"," Archit Ojha","it was amazing"," What you see need not be the truth What you feel might just be the thing you need Our worst fears bring to us the best of people"
"158","Harry Potter and the Prisoner of Azkaban"," Sep 07 2015"," Becky","it was amazing"," Just as amazing as I remember Remus oh Remus how I love you"
"159","Harry Potter and the Prisoner of Azkaban"," Apr 26 2018"," littlemiss emmxx","it was amazing"," How did I not read this when I was younger I loved it soooo much I always wondered who Pettigrew was in the story and what really happened with Sirius because I ve only ever seen the films past Chamber Of Secrets so luckily now I know"
"160","Harry Potter and the Prisoner of Azkaban"," Jul 25 2009"," Greg","really liked it"," My Harry Potter ApologyA couple of summers ago I tried to read Harry Potter I expected to be unimpressed and I was was The first two novels in the series are unspectacular After reading more children s literature recently I ve realized that they are fairly standard fair for the kiddie fantasy genre but that still left me wondering why everyone cared so much about this little nerdling If I hadn t engrossed myself in books for kids this summer I probably wouldn t have ever gotten decided to give Harry Potter another chance I needed to figure out why why was this series so popular What makes this a huge cultural phenomena while a book series like Percy Jackson is only a best-seller that adults don t jizz themselves over Having read two of the PJ and HP I decided I needed to investigate this a little more It didn t hurt that I was bored last weekend and watched the second Harry Potter movie and found myself enjoying it and actually watched it all in one sitting something I haven t done for a movie in months Ok Going into HP3 I was skeptical I found the PJ s first two novels if not better than more interesting They were about Greek mythology and while silly at times they were a pretty fun take on all of the creatures and God s met in The Odyssey I ll take stories involving Athena and Gorgons over Dumbledore and Voldemort any day Strangely I was wrong about Harry Potter I hate to admit when my prejudices are wrong but apparently I am not infallible While I still stand behind my judgment of books one and two being fairly fun but predictable and too episodic for my taste book three seemed to move drastically beyond the almost cookie-cutter quality of Rowling s first two forays and created a very full world that had enough depth to the characters and actions that I stopped feeling like I was being dragged along by the nose through an unengaging text I don t know what to really say except I really ended up enjoying it enough so that I looked forward to starting book 4 which I have started but have to say isn t living up to this book so far When I was shamefully buying this book a cashier told me that this was her favorite in the series Someone else stopped to tell me while I sat on the stoop behind work that it was their favorite too I m wondering if this is the pinnacle of the series and that after this it just becomes a need to keep on reading hoping that the heights of book 3 will be reached again and feeling compelled to finish a series that one could feel very invested in I don t know As a side note I had the thought that while I made fun of adults who loudly proclaimed their love for the HP books especially around the time when the fourth one came out this was the moment the little nerdling entered on to my myopic cultural radar and I had my initial disgust at reading newspaper articles with adults saying they love the books and they aren t kids books blah blah blah I kind of get what they are saying I don t agree with them I don t think it s the greatest thing ever written and I have lots of books I liked more than this one but for a person who reads shitty books and lives on a diet of Grisham and Patterson with some other easy to digest cookie cutter adult novelists thrown in this book would read like literature more"
