"","book","date","reviewer","rating","review"
"249","Harry Potter and the Half Blood Prince"," Apr 17 2018"," Daniel Galvez","it was amazing"," HOW WHAT WHY NOOOOOOO WHATT NOOOOO WHAT HAVE YOU DONE TO ME JK ROWLING WHAT HAVE YOU DONEEE Favourite book so far in this series hands downnnnnn aghhghgagawkstsjwfsifleowgwb"
"250","Harry Potter and the Half Blood Prince"," Jul 19 2008"," Ashley","it was amazing"," In the summer of 2003 the Arizona Diamondbacks went on a crazy intense winning streak due mostly to the fact that they had something like eleven to thirteen rookies playing at any given time all of whom were unknown quantities and thus harder to beat They were calling them the Baby Backs future Cy Young winner Brandon Webb among them As of June 30 2003 the team had won eleven consecutive games one away from beating their record My sister Melissa likes baseball in an unnatural obsessive fashion much the way I like TV and got us tickets to the game Naturally this concerned me due to the midnight release part of Harry Potter and the Order of the Phoenix which I was supposed to be attending that night Bear with me this story does eventually relate to Half-Blood Prince So it s like the bottom of the 8th inning and we re losing and I m really worried at this point that we re going to be late so I make my entire family get up and leave My sister put up a little bit of a fight but as we were losing by at least three runs she eventually shut up and we left But as we were walking back to the car the stadium EXPLODED And kept exploding Fireworks went off not a euphemism And my sister turned to me and knifed my bowels into ribbons with just the power of her angry eyes I tried to explain to her that you don t fuck around with Harry Potter but not five minutes later when we d reached the car and turned on the radio and she learned that we d won that 12th consecutive game and that we d been there and left I really thought she might murder me She hadn t read Harry Potter yet you see She didn t understand Fast forward two years She was right there with me at the midnight release of Half-Blood Prince dressed as Draco Malfoy We raced home together and read the book late into the night waking up early to finish I finished first and she was mad when I started crying and she had to wait to find out why And of course later in the shower when I remembered what happened and started crying AGAIN is there anything more pathetic than crying in the shower over a dead fictional character after I got out she couldn t resist making fun of me Apparently I d been crying so loud that she d heard the sobs through the walls and over the sound of the running water But FUCK man That shit is sad Served her right ten minutes later when it was her turn to cry But anyway the point is that none of you should be in doubt Harry Potter is way more important than baseball And football And soccer And Hockey And that is a lesson everybody should learn more"
"251","Harry Potter and the Half Blood Prince"," Dec 09 2010"," Joey Woolfardis","liked it"," First read 16th July 2005 2 stars Second read 26th February 2016 3 stars Read as part of The Infinite Variety Reading Challenge based on the BBC s Big Read Poll of 2003 I think this is the best book of the lot We are seeing the plot coming together much more and of course we have the ultimate plot device that will take us right to the end now However it still felt just a bit meh Harry and Ron have still not changed excepting the hormones and I find that rather annoying They ve been the same kind of stupid-brave semi-intelligent boys throughout and it seems only external things have changed with them Whilst Hermione has altered pretty much every book in this one I found her quite irritating though I can t quite put my finger on why There seemed a small shift just in the way she was and spoke Perhaps that was hormones too Whilst we did get a lot more of Dumbledore here which I think was long overdue he didn t seem as well-developed as he could have been The other characters were again purely background and just there to fill an otherwise empty space It was faster paced than the previous books have been yet the smallness of the world kind of means that everything takes place right here and right now which contributes to propelling the story forward more than the writing did I thought it carried well from the previous book better than the others did it always felt like an abrupt ending preceded an abrupt beginning and I think that is a reflection of the way the plot has surpassed the idea of them being individual books and instead a whole full series Usually I am not bothered about spoilers and since I ve read these before seen the film and looked at a thousand Tumblr posts about them there s no getting away from knowing what happens However when I do read with a previous knowledge to a book I always find that the writing still holds a surprise for me not in this case I didn t see any surprises anywhere at all and that was very disappointing "
"252","Harry Potter and the Half Blood Prince"," Jul 27 2015"," Rebecca whymermaids","it was amazing"," Half-Blood Prince makes me cry bit fat hot tears for like three entire chapters it grabs me emotionally and wrings me with so much hurt an ominous sign for Deathly Hallows which I avoid reading watching because of the emotional wreckage It s painful and beautiful and tragic I was never a fan of the romance angle of HBP and the Penseive Dance while really interesting is basically the main plot and drama of the story which kind of falls flat in comparison to the Triwizard Tournament and the growing darkness and hostility of Order of the Phoenix While the adventure with Dumbledore at the end is exciting and intriguing and the Battle is terrifying and heart-pounding I don t think it lives up to the previous books Not that it isn t interesting and the end isn t heartbreaking but overall the plot falls a little flat for me Mind you my eyes are still red and puffy from all the crying Let it be said however and despite my personal feelings about the pairing book Ginny Weasley is so much better than movie Ginny She has spunk and is a nice counter to Hermione s intellect and brains-first attitude Ginny is popular and pretty and dates around and doesn t let her brothers give her crap for it And there s something to be said of that She holds her own with Harry and his friends and with Fred and George when she needs to and that s so much cooler than the movie Ginny who has no personality That being said I m not a Harry-Ginny fan To me it feels rushed look at the Ron-Hermione 7 book long setup and Ginny seems to be too much of a replacement for his mother He doesn t notice her for years and then all of a sudden his monster is upset she s kissing Dean I just don t buy it I also feel like Harry needs someone outside the realm of his group of friends if anyone at all Why does Harry need a girlfriend He will never be happy at home and while I get that part of the Ginny relationship works because she s okay with him off battling battles because that s what he does it just never felt right to me HBP also has the ultimate betrayal or does it and I remember being SO ANGRY and confused WHY One of my least favorites of the series but it still has some really great moments Felix Felicis and is ultimately still Harry Potter I m starting Deathly Hallows with a box of tissues next to me more"
"253","Harry Potter and the Half Blood Prince"," Dec 10 2016","","really liked it"," more"
"254","Harry Potter and the Half Blood Prince"," Jul 01 2008"," Jessika","it was amazing"," Even though I already knew what was going to happen no thanks to a friend who spoiled it for me that didn t stop the tears from flowing as I read the end of this book J K Rowling continued to take the series down a deeper and much darker road with this book This particular book seems to focus quite a bit on emotions--fear love hatred grief As a reader this book was the most gripping out of all of them Within the first chapter or two I was already ready to start throwing punches left and right And that amount of emotion was there throughout the entire book--especially the ending Now I know that these are works of fiction but for Harry Potter fanatics the death of someone who has become very real to us and who is a favorite character of many the ending was as painful as can be I definitely have to give props to Rowling for her control over her readers emotions in this book We ve reached very frightening times in Harry s world I can only imagine what the next book is going to bring more"
"255","Harry Potter and the Half Blood Prince"," Aug 09 2015"," Drew The Reviewer","it was amazing"," RE-READ The emotions I get from this book will feel new to me every time I read it I m not gonna bother with a spoiler warning since the whole world knows the story of Harry Potter One of the most amazing scenes in this entire series is when Snape kills Dumbledore It is so fucking heartbreaking every single time It is the biggest game-changer out of all the books The only wizard Voldemort ever feared was murdered by his own friend Snape and Dumbledore are two of my all time favorite characters so that scene just blows my mind Learning about Voldemort through Dumbledore and Slughorn s memories was amazing I just love this book so fucking much It is so emotional game-changing and absolutely genius more"
"256","Harry Potter and the Half Blood Prince"," Apr 24 2016"," Dulce Espinosa","it was amazing"," Fawkes hab a dejado de cantar Y aunque no fuera capaz de explicar c mo supo que el f nix se hab a ido se hab a marchado de Hogwarts para siempre igual que Dumbledore que se hab a marchado del colegio del mundo y hab a abandonado a Harry Mi segundo favorito de la saga Dumbledore es uno de mis personajes favoritos y su muerte creo que la m s dolorosa de la saga si cuando vi la pel cula llor a l grima viva y adem s un gran hombre Dumbledore el mejor mago de la historia el nico que hab a temido Voldemort oh man ahora vamos a seguir sufriendo con Las Reliquias de la Muerte vamos all more"
"257","Harry Potter and the Half Blood Prince"," Oct 21 2016"," brekkersbutt","it was amazing"," I m I m not crying I m not laying on the edge of my bed completely immobilized and struggling to breathe Really I m not But I have to say that this book is probably my favourite of all the books in this series even despite the inevitable death of one my most favourite and cherished characters The last half was so intense that I couldn t stop plowing through it till the end It was both an emotional ride and somehow immensely powerful Now excuse me while I stare at the ceiling for the next couple of hours in complete despair more"
"258","Harry Potter and the Half Blood Prince"," Dec 11 2007"," Elizabeth","it was amazing"," This is the first reread of this series since I ve lost my parents and I should have known that the end of this book was going to punch me right in the feels and it did In force How amazing that we have this treasure of a series at our fingertips born in our own lifetimes that is such a perfect ode to relationships and connection and how they are the DNA of not just a good life but the best kind of life These books get better more profound and funnier with every reread I will love them forever Viva Los Hufflepuffs more"
"259","Harry Potter and the Half Blood Prince"," Feb 25 2015"," I H","really liked it"," The sixth book in the Harry Potter series is another gem of complex storytelling It s increible to see the work that J K Rowling put into her books to make one solid comprehensive narrative that flows right from book I of the series Obviously the dramatic ending is a huge talking point of this book and it sets up the events of The Deathly Hallows well If you haven t read this get on it You won t regret it"
"260","Harry Potter and the Half Blood Prince"," Aug 01 2014"," Melissa","really liked it"," Awesome as ever - deeuuhhhhh But I forgot how sad the ending was cries silently oh and that moment Harry had with Ginny in the end was so freaking good Plot gets better and better which book and despite the fact this is reread 18668787 I still don t get bored with it Awesome Just awesome If you haven t read the HP series yet PLLEEEAAAASSSEEE DO I listened to the audiobook by the way"
"261","Harry Potter and the Half Blood Prince"," Jan 09 2017"," Erin","it was amazing"," Third re-read Of course this book is going to be sad-- But I honestly loved how she managed to end it so I wasn t totally balling my eyes out GINNY WAS SOOO awesome in this book Finally we get to see her and Harry really connect Ron and Hermione are so sweet as well and seeing them at the funeral killed me Well sorry for the short review but it was a super good book Old Re-read review Amazing as always I re read this and enjoyed it"
"262","Harry Potter and the Half Blood Prince"," Dec 18 2012"," Clare T","it was amazing"," This had always been one of my faves in the series when I was younger and I am happy to say that this is still one of my faves now too Also I ve been trying throughout this whole series to understand people who like Snape and justify his actions for everything but honestly he s just a horrible person"
"263","Harry Potter and the Half Blood Prince"," Jan 04 2017"," Katherine","it was amazing"," Do you remember me telling you we are practicing nonverbal spells Potter Yes said Harry stiffly Yes sir There s no need to call me sir Professor This is excellent one I love Harry Potter so much and this one is one of my faves It s so full of emotions and funny at the same time and I cried my eyes out and ugh I can t say how much I love this"
"264","Harry Potter and the Half Blood Prince"," Nov 12 2011"," Dana Al-Basha","it was amazing"," I was shocked sad and very mad at the end of the book But I loved it I guess that would be my favorite book of all the 7 it was magical I cried a lot in the end too but in book 7 things got better after I understood some stuff"
"265","Harry Potter and the Half Blood Prince"," Aug 03 2012"," Sookie","it was ok"," Harry goes about this tome with Malfoy-Ginny-Prince-Malfoy-Quiddich-Prince-Malfoy-Ginny-Quidditch-Voldemort s origin story-Teen Angst-Quiddich-Ginny-Malfoy And in the usual JKR style last 5 chapters is where things happen and end"
"266","Harry Potter and the Half Blood Prince"," Oct 14 2015"," happinesslife","it was amazing"," http yourhappinesslife blogspot com Este a o ser diferente para Harry tiene que descubrir la verdad de la vida eterna de Voldemort y ayudar a Dumbledore a destruirlo mientras en Hogwarts los d as pasan cada vez m s r pido"
"267","Harry Potter and the Half Blood Prince"," Aug 16 2015"," Yasamin Seifaee","it was amazing",""
"268","Harry Potter and the Half Blood Prince"," Aug 17 2015"," Francisco Henriquez","it was amazing"," This review has been hidden because it contains spoilers To view it click here -Por favor SeverusSnape levant la varita y apunt directamente a Dumbledore- Avada Kedavra Oh My Gosh porque cada libro es mejor al anterior"
"269","Harry Potter and the Half Blood Prince"," Dec 07 2015"," Cristiana de Sousa","it was amazing"," O meu preferido de todos Talvez porque o mais dark aquele que prepara tudo o que vem ai e o ltimo em Hogwarts Como n o chorar com este final"
"270","Harry Potter and the Half Blood Prince"," Oct 05 2015"," Mikayla","it was amazing"," As always a great part of the series better than book five at least I look forward to finishing the series next month"
"271","Harry Potter and the Half Blood Prince"," Oct 12 2014"," Julia","really liked it"," the harry potter series is my favorite series"
"272","Harry Potter and the Half Blood Prince"," Jul 09 2011"," Katie","it was amazing"," THIS BOOK CONTINUES TO BE EXTREMELY UPSETTING"
"273","Harry Potter and the Half Blood Prince"," Jun 25 2015"," Mayra Sigwalt","it was amazing"," This review has been hidden because it contains spoilers To view it click here Chorando a 4 cap tulos J K mais uma vez arrancando e despeda ando meu cora o Preciso ler algo feliz e bobo j"
"274","Harry Potter and the Half Blood Prince"," Dec 24 2016"," Emily Elizabeth","it was amazing"," I have never been sadder"
"275","Harry Potter and the Half Blood Prince"," Jan 01 2011"," Priscilla","it was amazing"," I m so sad but this book was so great So far my favourite book in the series Review up sometime if I can get out of bed D"
"276","Harry Potter and the Half Blood Prince"," Apr 16 2016"," Diana Torales","really liked it"," 4 5Este libro me gust much simo m s que el anterior a ver ahora cuando leo el ltimo Todav a no logro entender como no llor"
"277","Harry Potter and the Half Blood Prince"," Aug 01 2015"," Athena","it was amazing"," OH MY CLARK GABLE I CANNOT EVEN RIGHT NOW NO ONE TALK TO ME"
"278","Harry Potter and the Half Blood Prince"," Jul 14 2017"," Bubu","it was amazing"," Hooookay this was actually the audio book that I ve been listening to in the past three days and my favourite of the series I m still bashing my head against my desk Oh well moving on This series was the first one I bought when I became an audible member back in February It was more out of sentimentality rather than willingness to listen to them Having re-read the series multiple times and being completely new to audio books I was a little wary of how I d conceive the story told by another person Every book creates a new world differently from one reader to another May it be the voices the situations the looks And I wasn t sure at all So this review will be more about the narration rather than the book itself Those who have read the book will know the plot those who have seen the film will know at least parts of the plot All I ll say is that Harry Potter and the Half-Blood Prince covers a magnificent range of human emotion darkness fun sadness hilarity vindictiveness anger hormonal teenagers and first heart break mundane emotions such as conceit that lead to tragic events Actually it emphasises how every day feelings - that we all carry with us - can lead to tragic events and how history repeats itself Maybe not necessarily in the same person But if one has seen it in someone else one may think twice But no human nature is flawed and we will make the same mistakes over and over again And Stephen Fry s narration captures all these feelings and nuances beautifully How to describe it I had quite a busy day starting very early And after hesitating to listen to this series with Stephen Fry for months I decided to give it a shot I still had to get ready but the moment I heard his voice I actually sat down and just listened for a full 30 minutes and almost getting late Admittedly I am no expert in audio books but I ve listened to a few now though most of them still not rated here but it was the first time that I actually sat down and simply listened Nothing else When one knows the book inside out it s rather difficult I suppose to find something new or different How wrong I was Fry takes his time no word or sentence feels rushed the intonation nigh perfect evoking each character each situation to its full potential I didn t feel as if my own world that I d created so many years ago was violated or distorted but rather enriched and complemented Also and this weirded me out a little I found myself laughing at scenes that I know I didn t laugh before Not because they weren t amusing moments but Fry s narration gave the situation just that little bit more I don t know what Stephen Fry s other audio books are like I ll find out eventually I guess having bought the Sherlock Homes edition But despite their price tags despite having the hardcover paperback and kindle versions of the series I m not strange at all I couldn t be happier about my decision to buy the audio books more"
"279","Harry Potter and the Half Blood Prince"," Feb 18 2015"," Jonathan Terrington","really liked it"," These books continue to get better and better as they go along It might surprise some reading this that I was tempted to give this book five stars for pure enjoyment but objectively I do not believe it was quite as good as many other five star novels The story in this novel should be familiar to anyone with any knowledge of popular culture that of Harry Potter the boy wizard who must fight and defeat the dark lord Voldemort Indeed there has been an entire subculture of pop culture akin to other franchises like Marvel DC Game of Thrones Doctor Who etc which has developed alongside these books and initially made me very skeptical of the series I was particularly skeptical with the first three books the third book improved on the first two admittedly with the poorly defined magic systems the childish characters the writing that was still quite rough-around-the-edges and actually only was attracted to the worldbuilding and the overall charm of the novels However as Rowling has continued to write her quality of plotting character-development and worldbuilding has also improved In short her novels have transformed into typical children s fiction and become something more worthwhile Let me explain why these books become more worthwhile For instance the first few novels were so singularly focused on the schooling at Hogwarts that any reference to the overall villains seemed like some cheap side-story However this novel and the previous two adopt more mature tones and a clearer focus on where the entire story is headed The novels also reveal heightened levels of political subtext and references to how education systems and government systems are run forming a kind of fascinating analysis of real life despite featuring a magical world - something more fantasy books should undertake Character building further improves These books are perhaps the most famous coming-of-age stories in the world at the moment and they are with the overall character development prime examples of this Harry though involved in helping the adult world must deal with the pressures of being treated like a child - albeit a special child - and these later novels expose these pressures with writing full of emotion charm and greater wit It s somewhat manipulative of Rowling but her novels are written in a way that the expected audience can grow alongside the characters and find that they themselves can identify strongly with what the characters feel Children and teenagers certainly understand what it is to feel special powerless weak inadequate intelligent and awkward These are emotions that Rowling exposes and uses in useful ways as a writer Admittedly as fantasy books these are far from the greatest examples They are nice children s novels - although I place far greater importance on The Chronicles of Narnia Alice in Wonderland The Hobbit and gems like Little House in the Woods or Little Women And this importance is only because those were novels which defined part of my childhood reading experience add in some Roald Dahl or other classics of course I almost forgot to mention the prose itself It s a nice charming style which Rowling has fine-tuned by the time of this book casual enough simple but with nuance and sophistication hidden in the word-choices it s certainly a very sympathetic type of writing and one suitable for her audience I would state that the best and most recognizable technique of Rowling s is her use of foreshadowing and asides together Some of her foreshadowing is very neat and clever and though some of it in the earlier books is very obvious by the stage of this book it is reached a stage where it becomes more intriguing rather than apparent As for the plot of this book well it focuses on the terror that the return of Voldemort has brought to the wizarding world and the discovery of an important textbook owned by a mysterious Half-Blood Prince a textbook which provides all kinds of secret tips for Harry in his potions class The interesting Snape and the fatherly Dumbledore have greater roles again in this novel and the resolution leads to something of a cliff-hanger but not quite In short it s an interesting novel where the devil is in the details as they say To me I think that a lot of the reputation of these novels is undeserved They are nice books and certainly enjoyable much like Hunger Games or Divergent is to me and I appreciate that they lead a lot of children into the greater world of reading I also feel that the whole evil books side of the reputation with some parents not allowing their children to read them is also undeserved There are some great themes and lessons in here - although I dislike the harsh punishments handed out by teachers and the casual use of hexes and curses in the books at times The biggest draw is of course the wizarding world and the idea of having a school for wizards which I don t think is something seen in western literature in this way Either way I certainly am enjoying reading these books like I enjoy the other books They re mostly unique charming and get better as they continue more"
"280","Harry Potter and the Half Blood Prince"," Mar 25 2018"," Steffi","it was amazing"," I m okay I just feel like my heart broke and shattered into a million pieces and I m crying But hey I Am Okay"
"281","Harry Potter and the Half Blood Prince"," May 16 2017"," Julias Wunderland","really liked it"," Ich bin am Boden zerst rt dieses Ende Harry nervte mich in diesem Band mehr denn je und wieso alle Ginny m gen weiss ich auch nicht Dumbeldore ist mein all time favorite Charakter neben den Weasleyeltern"
"282","Harry Potter and the Half Blood Prince"," Oct 15 2017"," thea","it was amazing"," Let us step into the night and pursue that flighty temptress adventure if for some reason you didn t cry while reading this book at all then I applaud you re a very brave and strong soul indeed i m now going to rest and most likely cry a little more x"
"283","Harry Potter and the Half Blood Prince"," Apr 27 2018"," MyDearestClementine","it was amazing"," I m not crying you are"
"284","Harry Potter and the Half Blood Prince"," Sep 11 2014"," Tiff at Mostly YA Lit","really liked it"," 4 stars Second read Spoilers EVERYWHERE Unlike the other mega-large Harry Potter books aka 4 5 and 7 I ended up liking Half-Blood Prince a little less the second time around The full-steam-ahead feeling that characterized Books 4 and 5 seemed to lose a little bit of momentum here If Order of the Phoenix is the book where things get real in the Harry Potter world then Half-Blood Prince is a quieter book the moment when Rowling is really planning for the ending building the story and background for the last part of the story and the inevitable battle between Voldemort and Harry On my first read of Half-Blood Prince I was enthralled by the backstory Finally after years we were getting to the heart of Voldemort and how he became the way he is Only by understanding him could Harry beat him On my second read though I felt like the book dragged a bit - Voldemort doesn t even really play a role in the battle at the end - and even though the actions that happen in this book are necessary to get us to book 7 it really didn t feel like a big payoff in the end I was desperate to get to certain moments in the book the second time around - I wanted Harry to get the damn memory from Slughorn immediately I wanted to get to the moment where Harry and Dumbledore discuss choices I wanted to see the cave again and even though it hurt I wanted to re-read that moment when Snape kills Dumbledore Because there were so many important bits of backstory and a lot of them occur at the end of the book my second read was characterized by a bit more impatience especially with the Malfoy subplot which I found to be a bit of a retread of book 5 in that Harry believes something that no one else does What IS interesting is how much more pronounced that obsession with catching Malfoy was to me on this second read I feel like that obsession is a bit of a foreshadowing for Harry s obsession with the Deathly Hallows in book seven and also shows Harry s stubborn belief in his own ideas without basis and the way he rushes into action also characterized by his disastrous attempts at Occlumency and his constant dreams about the Department of Mysteries in book 5 While it s good to stand up for your beliefs I think the stubbornness makes Harry reckless a lot like Sirius and it makes Harry s choices of Hallows vs Horcruxes that much smarter in book 7 Harry continues to be a very angsty teenager - with good reason but nevertheless there s a lot of anger and resentment at his predicament This was the first time in reading where I felt like I wouldn t necessarily want to be Harry s friend - he s a bit scary in his anger That said I still very much enjoyed seeing the advanced magic in Harry Ron and Hermione s NEWT classes the Quidditch games and yes the romance Half-Blood Prince is definitely the book of teenage hormones where Ron finally realizes that girls exist and thus spends quite a lot of time making out with Lavender Brown before realizing that he might actually like someone else a bit more Meanwhile Harry s realization that Ginny exists as a girl and not just his best friend s sister was so satisfying even the second time around Because Ginny is my favourite character I was grateful that we got so much more of her in this book and got to see how unlike Harry s relationship with Cho which was really based on her looks Harry and Ginny already had a rapport they ve known each other for a long time and his feelings grew naturally out of his gradual knowledge of her as a smart funny talented and headstrong girl who isn t afraid to fight back Even the scenes when they re together are so different from Harry s date with Cho where he was stuck in Madam Puddifoot s - right after Harry and Ginny get together they re sitting casually in the Gryffindor common room laughing with Ron and Hermione It s clear that this is a relationship that is real It s not a perfect read but nevertheless the second time around the scenes at the end of the book with Harry and Dumbledore still made me cry I knew the first time around that Dumbledore would have to die - there s a reason why that cliche about the old mentor dying before the hero can move on exists - but even knowing all that did not stop me from feeling the poignancy of the funeral of Harry and Ginny s break-up and the moment when Hermione and Ron step up and insist on going with Harry on his mission more"
"285","Harry Potter and the Half Blood Prince"," Nov 15 2017"," Karen Pacheco","it was amazing"," Decime que estoy so ando decime que es mentira Tengo el coraz n roto"
"286","Harry Potter and the Half Blood Prince"," Jan 02 2016"," Lucinda Taylor","it was amazing"," Since you re all sleeping on this amazing book let me remind you of the great things that happen here - Draco Malfoy is a proper protagonist and his character development is the best of the entire series - We meet Horace Slughorn aka one the pillars of the Wizarding World along with Gilderoy Lockhart of course - Fudge is out of the way - Bellatrix and Snape have a face-off filled with more drama than a PLL episode - Ginny is full of sass - Fleur is as well - And let s not forget Harry s There s no need to call me sir Professor - Voldemort s past story is revealed - Snape becomes an interesting character - Dumbledore the Fake Bitch finally dies - Drarry begins to rise - Harry formulates the first true theory ever - The best quote of the whole series is in this book aka It was he thought the difference between being dragged into the arena to face a battle to the death and walking into the arena with your head held high Some people perhaps would say that there was little to choose between the two ways but Dumbledore knew and so do I thought Harry with a rush of fierce pride and so did my parents that there was all the difference in the world - Many many other beautiful things This book is great not to mention my favorite in the entire series so stop hating on it Proper review to come once I reread the series in a coherent way Until then peace out more"
"287","Harry Potter and the Half Blood Prince"," May 23 2014"," Rita Carvalho","it was amazing"," I loved this book and yet it was so sad I still want to cry ugh This is probably my favorite book from Harry Potter so far It is the more romantic and I liked that a lot I totally ship Ron and Hermione I think they re really cute and stupid half of the time and I can t wait for them to be together I also like Harry and Ginny and I think their relationship is so much better in the book than in the movie I mean they don t actually have a relationship in the movie that sucks And of course Lupin and Tonks Awww they are just so sweet Also a lot different from the movies because there I didn t even understand what was happening I wasn t even sure she was Tonks oh God But of course Dumbledore I already knew he was going to die but I m still very sad This book is where he is more important he appears a lot and then bum IT S SO NOT FAIR DUMBLEDORE WAS AN AWESOME CHARACTER HE WAS SO KIND AND INTELLIGENT AND I DON T KNOW BUT THIS DOESN T MAKE SENSE HARRY POTTER DOESN T MAKE SENSE WITHOUT HIM IT JUST DOESN T I M SO SAD AND PISSED OFF RIGHT NOW WHY Anyway I loved this book but I could still kill it I love it and I hate it It s a complicated relationship more"
"288","Harry Potter and the Half Blood Prince"," Apr 13 2015"," Roberta Jayne","really liked it"," 4 5 stars While the quality of the Harry Potter books are without a doubt consistently brilliant This book is definitely not my favourite in the series I think this is mostly due to the bunch of annoying characters that suddenly spring up in this book Cormac McLaggen Lavender Brown and Horace Slughorn to name a few particularly bugged me But honestly Slughorn was by far the worst I just cannot find any reason to like him as a person and seeing as he s only introduced into the story to provide background information on Voldemort and to keep Harry entertained during the year while Dumbledore is off doing more important things I don t see why I should care about him at all Ginny however was fantastic I love how strong her character became in this book and I thought it was cute to see Harry start to think of her as her own person and not just Ron s sister Harry and Ginny Awh And of course Dumbledore s death was bloody heartbreaking I m incredibly excited to reach the end of this series soon because I ve just enjoyed these books so much more"
"289","Harry Potter and the Half Blood Prince"," Jul 01 2014"," Sara","it was amazing"," I wish I was writing this review before having already read book number 7 Just to be able to remember the feelings the book made me have for Snape but I m not saying anything more just in case you re among the few lucky that still have a Harry Potter left to read for the first time However my general mood about this book has not changed through the years I feel book number 6 is a very long introduction to the epilogue of the saga in book number 7 It doesn t have the tension of neither book 5 7 or 4 The best parts are the beginning and the end i e the parts that don t take place at Hogwarts or that are not related to school in the more general sense of the term That being said this is still a Harry Potter and even if it is not one of my favorites it s still a world class book Glad you won t experience the pang of disappointment at the end of it because you feel you needed more as lucky you book 7 is already out there and you ll not have to wait a whole year or two as I had to back then more"
"290","Harry Potter and the Half Blood Prince"," Sep 10 2016"," Alycia","it was amazing"," I just finished reading Harry Potter and the Half-Blood Prince and I literally loved it So far my favorite novel from the Harry Potter series was Harry Potter and the Prisoner of Azkaban but now it is on an equal footing with this one I love how this novel was about Harry and Dumbledore s relationship I have always admired Dumbledore and this was a good think to dedicate one book to his character As I said in my updates I love his stories and how he shared them with Harry and with us Obviously I am so sad about the end of this novel but Dumbledore will always be in our hearts I also liked the fact that there were lots of actions in this novel It was much more interesting to read than when there are only describing passages and no actions to bring the story forward When books are so long I really need to be involved in the story like I was in the research of the horcruxes To conclude I definitely had to give a 5 stars to this novel because I really loved it more"
"291","Harry Potter and the Half Blood Prince"," Oct 03 2008"," Mckinsey","it was amazing"," I love this book so much This book kept me wanting more I am so excited about the movie coming out This book was a roller coaster of emotion there is sad happy love and anger This is a very myterious sneaky book i fell in love with it This book reminds me of all of my friends in a wierd way and even some of my family members I love that finally you find out more about Voldemort and his history other than him just being the cruel evil bad guy but this book took that a lot farther and I truly enjoyed this book I would recommend this book to anyone because I am the tyoe who hates to read but i read this in exactly two days and I think if I liked it I am sure peolpe who love or hate to read would do or feel the same more"
"292","Harry Potter and the Half Blood Prince"," Nov 28 2014"," Missy Ansell","it was amazing"," It is the unknown we fear when we look upon death and darkness nothing more Harry s sixth year at Hogwarts After the battle at the ministry the wizarding community finally believes that Lord Voldemort is alive again after seeing him battle against Dumbledore Harry is now taking private lessons from Dumbledore where we learn more about Voldemort s past and how we are to defeat him The ending of this book still makes me very sad every time I read it I can read these books so many times and they still give me great joy every time \Dumbledore says people find it far easier to forgive others for being wrong than being right more"
"293","Harry Potter and the Half Blood Prince"," Oct 27 2017"," Hiba Arrame","it was amazing"," Boy oh boy This was beautiful very awfully painfully beautiful Yet again J K Rowling was able to make my tears run down my face like a child lost in the middle of nowhere yet again she was able to break my heart first it was Cedric then Sirius and now Dumbledore I loved this part reading it was delightful though very painful as I said and I cannot believe I ve come this far it feels as though I ve only started reading the series last week and now I only have one book left But who would want to miss the chance of re-reading these beauties more"
"294","Harry Potter and the Half Blood Prince"," Sep 06 2015"," Sam","it was amazing"," Silente avr veramente lasciato la scuola solo quando non ci sar pi nessuno che gli sia fedele Che male al cuore Questo libro indescrivibile Andr tutto bene signore ripet ancora e ancora pi preoccupato del mutismo di Silente di quanto lo fosse stato dalla sua voce indebolita Ci siamo quasi Posso farci materializzare tutti e due non si preoccupi Non sono preoccupato Harry rispose Silente la voce un po pi forte nonostante l acqua gelata Sono con te"
"295","Harry Potter and the Half Blood Prince"," Dec 05 2016"," Rachelle","it was amazing"," ALL THE STARSMy favorite book in the series hands down So many feels especially knowing what s coming next -----------Buddy Read with Bella She just doesn t know it yet"
"296","Harry Potter and the Half Blood Prince"," Feb 06 2014"," Mrs","it was amazing"," I really love this book and for me it comes down to the flashbacks In every book in every situation I am drawn to the history of everything I like exposition I guess When Dumbledore and Harry are traveling around memories learning about Horocruxes and discovering Tom Riddle s past I just don t think anything beats that Honestly it s my absolute favorite in the series hands down"
"297","Harry Potter and the Half Blood Prince"," Sep 07 2009"," Stephen","really liked it"," 4 5 stars As with the previous novels this series continues to grow up just like its central character While still very much apporpirate for myounger readers the themes and issues addressed and the reactions of the characters to events in the story have a much more adult feeling to them Oh yeah it is also a ton of fun and I highly recommend it"
"298","Harry Potter and the Half Blood Prince"," Oct 25 2014"," Jolien","it was amazing"," re-read September 2016 Re-read October 29th 2014There will never be a moment in my life where I won t love this story I can t tell you how much I treasure this series ever since I was really young and started reading them -yes I am still young whatever I don t know how many times I have read this already yet it amazes me still"
"299","Harry Potter and the Half Blood Prince"," Jun 23 2012"," Scott","it was amazing"," Of course I read this when it was first released and this is my first re-read through the whole series This is so much better than I remember it Such a great writer story series Looking forward to re-reading the last book"
"300","Harry Potter and the Half Blood Prince"," Aug 06 2015"," Nicole Alycia","it was amazing"," I don t know why but this has always been one of my least favorite books in the series Basically this means I love it but only love it not really love it I do love the movie though Which is weird Oh well This isn t really a review as much as rambling so I m done now"
