"","book","date","reviewer","rating","review"
"105","Harry Potter and the Order of the Phoenix"," Aug 06 2015"," Kate","it was amazing"," BLOG REVIEW https passthefeels wordpress com 20 my blog review has more content It s better I promise From the moment I started this book I knew it would end up being my favourite in the Harry Potter series so far and I was not mistaken I loved this book so much It s definitely going in my favourites of all time list This novel took me sooo long to read it and I mean come on give me a break it was 800 pages However somehow Rowling made not even one page feel tedious or boring which is amazing considering its size Perhaps I should ve written notes whilst reading this because I can t remember a lot in detail anymore as I read it over such a long time-span Therefore I make no promises about this review being any form of decent or in chronological order The characters I feel in this book developed so much throughout and really just left me loving or hating cough Umbridge cough them even more which I can t believe is even possible It was so interesting to see into Snapes memories and that whole scene in my head rather than on screen I can t wait to read more into Snape in the future books he is such a complex character I also loved Dumbledore as much as ever as well as McGonagall who was SO sassy in this book her sass was honestly the best I found myself cheering her along most of the time Harrys friendship circle continues to grow and develop I love reading how they all interact and protect one other Sirius the whole Order and the Weasleys I just loved Especially at the end when everyone had Harrys back Ah love it Umbridge OH don t even get me started on her she was possibly even worse in the book than in the movie I truly thought that wouldn t be possible but hem hem that woman is insane You ll notice I m spreading a few quotes out throughout this review and that s because I couldn t simply choose just one to include If you re reading them I m sure you d understand why Anyway I noticed whilst reading this that there is so much in the book that is not in the movie I actually loved that aspect because it gave me a bit of surprise and apprehension when reading it I also found that I got so much more out of the book than in the movie which is to be expected but having watched the movies countless times it was amazing to be able to pick up the things I may have missed simply by watching it play out on screen The whole prophecy aspect what that entailed the small details and even just the depths of the characters I found that I understood so much more by reading this Basically I just loved and adored this novel and it is definitely my favourite in the series so far I m so excited to read the last 2 because those are the movies I remember least about and I even find that I don t fully understand everything that goes on in Deathly Hallows more"
"106","Harry Potter and the Order of the Phoenix"," Dec 06 2013"," Andrea Ninja Bunneh","it was amazing"," re-read 11 2016 5 Ninja-Bunnehs-Wielding-Wands stars"
"107","Harry Potter and the Order of the Phoenix"," May 23 2009"," Spider the Doof Warrior","it was amazing"," At least the American covers stop looking so dang cheerful You know things are getting more intense if you read the 4th book and the Ministry of Magic is trying to interfere and control Hogwarts while Voldermort is trying to obtain an object of some sort and infiltrates Harry s mind in the process Yes you do have ANGST Y ANGRY HARRY SHOUTING IN CAPITAL LETTERS but you can t blame the lad after all he s been through He s suffered a lot and usually bounced back but he s growing up discovering girls and getting closer to finding out why Voldermort tried to take him out in the first place He starts his own group and teaches them defense of the dark arts Now I know I ve griped about the movies too much in these reviews but why is it that the movie ruined the best scene in the book The kids were TRAINED in defense So why didn t they DO anything like they did in the book It was at this point i decided to spare myself the misery and stop watching the movies altogether because they were just getting ridiculous I still love this book but Umbridge is a psycho Somehow she s worse than Voldermort She s just a nasty piece of work Snape can be a total dickhole but at least he has redeeming qualities I still like this book 3 2015Yes I know I read harry Potter too much I don t even care Though so many bad decisions were made in this book At least there s a point to it though Unlike when most writers have characters make terrible decisions and you just want to hit everyone involved more"
"108","Harry Potter and the Order of the Phoenix"," Feb 11 2012"," Roobie","it was amazing"," 5 stars The mind is not a book to be opened at will and examined at leisure Thoughts are not etched on the inside of skulls to be perused by an invader The mind is a complex and many-layered thing"
"109","Harry Potter and the Order of the Phoenix"," Apr 06 2015"," Anka","it was amazing"," Sin palabras as me hallo La autora es una genia"
"110","Harry Potter and the Order of the Phoenix"," Feb 20 2012"," Theresa","it was amazing"," Actually crying I love this series so much rereading the books was the best decision I ve made all year"
"111","Harry Potter and the Order of the Phoenix"," Mar 28 2018"," Zoe Wilson yerabooknerdzoe","it was amazing"," Every time I reread this series my favourite book changes The last couple of times though this one has stood out as my favourite It might be because I love to hate Umbridge It might also be because it s the longest book I m not too sure but either way this one is still my favourite right now"
"112","Harry Potter and the Order of the Phoenix"," Dec 04 2014"," Maxwell","it was amazing"," Reread December 2014 This is only the second time I have read Order of the Phoenix as opposed to having reread all the other books in the series at least once And I can say that I think I enjoyed it a lot more the second time around I ve always said this one was my least favorite in the series because it s a bit more depressing Harry is so moody and everything seems to be going wrong--oh and Umbridge But this time I totally understood Harry s frustration and angst and I sympathized with his mood swings and outbreaks a lot more He is under so much pressure for a 15 year old boy And no one believes anything he says I found Harry less moody and more justified in his anger One thing that I continue to find myself thinking as opposed to the first time reading the series is how much I dislike Snape Even though I know the end of the series and how Rowling plays it all out I still don t like him I don t think his reasons for hating Harry are justifiable even when we see in his memory in this book Something fun that I noticed reading this was that when Harry first arrives at Grimmauld Place and helps the crew clean up the house as they are searching Kreacher s nook they find a locket but they don t think anything of it Easter egg Overall obviously 5 5 for the construction of the story the character development and just my love for the series overall more"
"113","Harry Potter and the Order of the Phoenix"," Feb 10 2018"," Maria","it was amazing"," What else can anyone say at this point this book is a masterpiece"
"114","Harry Potter and the Order of the Phoenix"," Oct 06 2015"," Kimberley doruyter","it was amazing"," damm rowling trying to make me cry but that gets worse with the next 2"
"115","Harry Potter and the Order of the Phoenix"," Nov 26 2016"," Elise TheBookishActress","it was amazing"," 5 billion stars This is weirdly enough my second favorite book of Harry Potter I know a lot of people hate this book But please hear me out Order of the Pheonix is the most emotional book of the entire series in a lot of ways You have the visit to Neville s parents Harry s ending breakdown as a character the backstory behind Snape and Sirius It deals with the deep emotional stuff in a way that the first few books didn t with the possible exception of Prisoner of Azkaban This book will make you cry Interlude In Defense of Harry s Angst Phase Harry is an incredibly traumatized young adult who s just been isolated from every person who cares about him all summer Literally every single person who cares about him You try being dropped in that situation and not being upset especially as a fifteen-year-old But what really stands out here is Harry s character arc as he comes to be less angsty This book took him to his bottom point and to his top and it s brilliant Return To Actual Review J K Rowling really nails down her tonal shifts in this book The darker tone really takes this series to the next level in terms of plot AND character work Order of the Pheonix is so dark and yet so hopeful It s about resisting oppression in any way you can and it s just a perfect fucking book god I love this book so much The plotting is brilliant incorporating one of the most terrifying villains I have ever read about in my entire life She s so human and that s what makes her such a terrifying character Also the plot reveals at the end The interesting twist on the chosen one trope in regards to Neville The side characters and the entire concept of the DA and their bonding as a team really stand out here There s something incredibly powerful in Harry Potter who has worked alone the last few books needing to ask for help Harry realizes that he doesn t have to be alone This book also deals with the fact that adults aren t perfect even when they love you and want to help you Also Ginny Weasley is fucking perfect Why do all of you sleep on her verbal DRAG of Harry I forgo LUCKY YOU This book is also undoubtedly the funniest of the series Fred and George The school resistance to Umbridge I don t know maybe Lord Voldemort IT UNSCREWS THE OTHER WAY This book is just fucking perfect My mother is giving me annoyed looks while reading this review on her goodreads app but I don t care this book is perfect more"
"116","Harry Potter and the Order of the Phoenix"," Nov 23 2014"," Miquel Reina","really liked it"," It s difficult to review Harry Potter as individual books because in my opinion J K Rowling wrote so well as a whole that I feel a difficult task to do However I will try it In Harry Potter and the order of Phoenix the protagonists aren t so innocent especially because of the circumstances they have to face and In my opinion this is the novel that marks the beginning of an increasingly and suffocating darkness that will grow until the climax of the seventh and last book As a great fan of Harry Potter I recommend this book and the whole saga to all readers Spanish version Para m es dif cil escribir una rese a de Harry Potter como un libro individual pienso que J K Rowling escribi los libros tan bien como conjunto que es una tarea dif cil criticarlos individualmente Para mi Harry Potter y la Orden del F nix es la novela que marca el inicio del oscurecimiento de la saga hasta llegar al punto de cl max del libro final Los protagonistas ya no son tan inocentes sobre todo a causa de las circunstancias a las que se tiene que enfrentar y eso empezar a te ir todo el libro de una oscuridad cada vez m s asfixiante Como gran fan de Harry Potter no puedo dejar de recomendar este libro y toda la saga en general a todo el mundo more"
"117","Harry Potter and the Order of the Phoenix"," Apr 20 2009"," Rachel","did not like it"," This review has been hidden because it contains spoilers To view it click here This is where I stopped reading the Harry Potter series I kept up with the happenings enough to know who died and how by the end but overall this book sealed my opinion of Rowling and the books she was churning out This book read like marshmallow fluff cranked out by a money-hungry layabout There was no substance Harry was an emotional turd for the entire book including PAGES of him YELLING IN ALL CAPS AT HIS FRIENDS BECAUSE THEY JUST DON T UNDERSTAND HIM WAAAAAH and then there was the This is where I stopped reading the Harry Potter series I kept up with the happenings enough to know who died and how by the end but overall this book sealed my opinion of Rowling and the books she was churning out This book read like marshmallow fluff cranked out by a money-hungry layabout There was no substance Harry was an emotional turd for the entire book including PAGES of him YELLING IN ALL CAPS AT HIS FRIENDS BECAUSE THEY JUST DON T UNDERSTAND HIM WAAAAAH and then there was the villain that had to actually TRY to be more annoying than Harry himself for the whole book She was of course but that s not really an accomplishment And neither was this installment of the HP more"
"118","Harry Potter and the Order of the Phoenix"," Aug 30 2014"," Charlie","it was amazing"," Update December 2016 Again the yearly re-read of OOTP had me an emotional freaking wreck 5 this is a really shit year for Harry stars ----------This year s re-read was better than most as I listened to the audiobook and it was a fantastic experience For someone who doesn t really like audiobooks Stephen Fry s narration has completely changed my view on them I m excited to start listening to half blood prince"
"119","Harry Potter and the Order of the Phoenix"," Aug 16 2011"," Nicklein Mae","it was amazing"," heart broken"
"120","Harry Potter and the Order of the Phoenix"," Feb 27 2018"," Lily","it was amazing"," Don t mind me I ll just sit here crying over view spoiler Sirius death hide spoiler with a gaping chasm inside me When you re re-reading the Harry Potter series and your favorite book is in sight buddy reread with my favorite Hufflepuff 3 more"
"121","Harry Potter and the Order of the Phoenix"," Jan 16 2014"," Ahmad Ebaid","it was amazing"," view spoiler hide spoiler view spoiler hide spoiler view spoiler hide spoiler - - view spoiler hide spoiler https www goodreads com book most r 3 7 You know who more"
"122","Harry Potter and the Order of the Phoenix"," Jul 11 2012"," Amin","it was amazing"," 9 1395 more"
"123","Harry Potter and the Order of the Phoenix"," Aug 01 2007"," Ren the Unclean","did not like it"," This is the worst Harry Potter book The characterization is unbelievable and annoying taking the various holes in the world J K has created with Harry Potter and throwing them in the face of the reader with the expectation that they will accept anything at this point Events in the world that main characters and by extension the reader find outrageous and crazy are accepted by everyone else in the world without adequate reasons for their acceptance Harry whines incessantly throughout this book The entire time he is complaining about not getting what he wants and people not liking him while turning away attempts by his friends to help him He sort of acts like this throughout the rest of the series but his outlook of wanting help from everyone except those who are trying to help him is really stressed in this book This book also contains one of J K s now signature death scenes Rather than turning the death of a character into something touching and important to the reader it happens in one sentence and it is not really apparent what exactly is happening I had to go back and re-read the death scene after they started talking about it in later chapters because I was not sure that it actually had happened Every one of the deaths throughout the rest of the book is poorly written in exactly this same way In short the only reason to read this book is because it is part of the series I would almost suggest just watching the movie instead as it is about five times better I only wish that this book did not bring down the rest of the series by making the inconsistancies and logical problems in J K s world abundantly obvious more"
"124","Harry Potter and the Order of the Phoenix"," Jun 21 2016"," Bill Khaemba","it was amazing"," Is it true that you shouted at Professor Umbridge Yes You called her a liar Yes You told her He Who Must Not Be Named is back Yes Have a biscuit Potter Harry Potter and the Prisoner of Azkaban is my favourite book in the series but after reading this It almost surpassed it This was so complex beautiful and just mind blowingly fantastic I was literally afraid of its 870-page size that given I would devour it again Wow Wit beyond measure is a man s greatest treasure I loved so many characters And HATED one As expected the book was fantastic and one of the best in the whole series Things we lose have a way of coming back to us in the end if not always in the way we expect P S The Movie adaptation for this one was FANTASTIC more"
"125","Harry Potter and the Order of the Phoenix"," Feb 16 2016"," Kaitlin","it was amazing"," This book It s the longest It has some of the most wonderful scenes and it s the beginning of the end I adore this series and I have adored rereading it so far but I have to say I think that this one is probably the one which felt most exciting to me as I ve only read this once many many years back and had almost entirely forgotten the second half of the book Therefore some of the events which happened terrified enchanted and enraged me so much I love seeing Sirius and Harry s relationship grow I also love that we re introduced to the Order and the DA both respectable worthy causes We also get Umbridge though Gahhhh I hate Umbridge and Bellatrix and Voldamort himself I guess although I never hated him as much as those two ladies just mentioned So much exciting and very dramatic stuff happens in this We see Dumbledore preoccupied and taking a back-seat we see power shifts and changes to the rules we see court trials songs jokes pranks Quiddich training and SO MUCH MORE These books for me are a massive part of my life and they are just divine I love this one so much and I am so looking forward to continuing but not to having to eave this world again Naturally a 5 s more"
"126","Harry Potter and the Order of the Phoenix"," Aug 30 2012"," Veronique","really liked it"," 4 5The angry book I personally didn t mind Harry loosing his temper When you consider his life and experiences up to this point it is amazing that he hasn t lost it before Rowling took a lot of the usual elements away in this instalment Dumbledore and Hagrid are absent for most of the book leaving Harry alone isolated to deal with difficult situations and feelings which I guess is a part of growing up Additionally the Hogwarts Headmaster is shown to be human after all and not an infallible person Things aren t black or white but various shades of grey and what Harry took for granted is again and again shown not to be so It was inevitable that the tone of this book would be darker and more threatening now that Voldemort is back but the creation of the odious Dolores Umbridge was a stroke of genius especially with her toad-like girlish appearance I still shiver at the sight of pink kittens plates Luna is a lovely addition and Neville is finally showing his inner worth For the longest book of the series it does read very quickly 0 more"
"127","Harry Potter and the Order of the Phoenix"," Aug 21 2016"," Serena Sery-ously","it was amazing"," J K you are not gonna hurt me this time are you Please Sirius be safe J K I ASKED YOU POLITELY This time I REALLY thought That s it thing are going to be different I feel I owe you another explanation Harry said Dumbledore hesitantly You may perhaps have wondered why I never chose you as a prefect I must confess that I rather thought you had enough responsibility to be going on with Harry looked up at him and saw a tear trickling down Dumbledore s face into his long silver beard feelings more"
"128","Harry Potter and the Order of the Phoenix"," Jul 18 2007"," Jessica","it was amazing"," My favorite My absolute favorite book in the series The double whammy of Voldemort and Umbridge the first major death Harry being defamed by the ministry it s all too wonderful And it turns out that my kids agree This has been the one that has really gotten my daughter who just turned 8 fully invested in the series and my oldest son 11 who already knows the story also claims this as his favorite"
"129","Harry Potter and the Order of the Phoenix"," Jan 01 2011"," Priscilla","it was amazing"," Ugh my heart So heavy Quick thoughts 1 Really intense and dark 2 Fantastical spells jinxes and charms I love magic 3 I want to know more about Moony Padfoot and Prongs 4 Writing is superb invoking intense emotions I almost cried 5 Now I know why Weasly is my king A month to finish T T I do not like that Full review soon"
"130","Harry Potter and the Order of the Phoenix"," Jun 07 2017"," Edna L thebooknymph","it was amazing"," 1 I love Sirius Black and he will always be alive in my heart 2 Someone give poor Harry A BREAK"
"131","Harry Potter and the Order of the Phoenix"," Mar 20 2010"," Trish","it was amazing"," The 5th book about Harry Potter is no doubt the longest and at least to me the hardest one to read Every scene is tinged every happy moment soon ruined by new ugliness or at least it feels that way More than physical violence the psychological effects of this novel are what make it so bad We have severe bullying not just by students but also by teachers most notably by Umbridge plots torturous longing basically the situation is hopeless and Hogwarts feels less and less like a safe home I must say at first I was looking forward to getting far more details in the book version which I got but have to admit upon finishing it that the movie has a few moments that are superior to the book version The DA meetings for example the way Neville evolves the different tasks or Luna s role being silently brilliant with interventions like during the recruitment meeting in the Hogshead when she moved the conversation to Patronuses that sealed the deal in Harry s favour or the line It s like Hogwarts wants us to fight back that never happened and wasn t exactly hinted at either since it was Dobby who mentioned the Room Of Requirement or the far more extensive and impressive fight between Dumbledore and Voldemort or the equally more awesome way the twins take their leave Of course there are some moments that are far better in the book too like the more detailed account of the lessons Care Of Magical Creatures especially and Divination once Firenze takes over but also the importance of the OWLs and career advice all the little hints that help Harry and the others solving the mystery of the weapon not to mention the prophecy itself and Neville fitting the first part as much as Harry Dobby having a role at all and a good one Hermione s attempt at freeing the house elves several character developments for which there was just no time in the movie Ginny the whole Percy problem and Neville s and his parents backstory the financing of the twins joke products the flashbacks during Harry s Occlumency lesson the different rooms in the Ministry s Department Of Mysteries There are quite some stabs from Rowling towards people who follow rules for the sake of following rules never looking past the tips of their own noses and how supposed good guys can be truly sinister She also likes to highlight at several points how hypocritical witches wizards are first with the statue at the Ministry giving it a more real albeit bleak feel and that thoughts can leave deep scars one of the sneakiest and most brilliant lines in my opinion By the way for anyone having deeper thoughts about Ginny like Brad and a few others here let me say this Harry might have had a nasty moment in this book when he tried to tell Ginny and Neville and Luna to stay behind and not get mixed up in his business and failed wonderfully but we know by then that she is not just gifted but very strong too anyway Nevertheless the trio never became a quartet Many take offense at that especially considering that she later becomes Harry s wife But here s the thing Ginny is like her mother Molly powerful but actively deciding not to need or want to be part of the big adventure except for this one time in this book but to take care of friends and family members instead She decides not to go with Harry when Ron and Hermione basically force Harry to take them along And there is nothing wrong with that As is shown through Molly in the 7th book true gender equality doesn t mean an intelligent strong woman HAS to be a bad-ass actively waging war like Wonder Woman all the time It means having the choice whatever that choice is and every choice being correct because it is what the respective person wants Besides being a housewife mother doesn t mean she can t be a powerful witch it s not always either one or the other McGonagall was in the Ministry but became a teacher one might call this a step down since she is powerful but in truth she simply stays where she is needed the most Hogwarts and can achieve the most although she s in the Order Just saying Then we have Umbridge of course It is noteworthy how wonderfully Rowling draws her characters Where we have the almost boringly perfect evil that is Lord Voldemort Rowling gives us far more nuanced people with the Malfoys other Death Eaters like Fenrir Greyback who might not have become just this wild and awful had he not been mistreated for being a werewolf and Dolores Umbridge This pink fluffy toad-like woman seriously is the worst if you ask me One of those people giving a nice impression wanting everything neat and in order no room for creativity or individuality Let me tell you from personal experience that it is seemingly nice people like that keeping a perfect appearance on the outside that are the true evil in this world Here of course that is emphasized whenever she is mistreating people especially halfbreeds or even torturing students although physical torture isn t the worst it s just the crass thing we get to see to drive home the point Anyway the novel is action-packed but also thoughtful fast-paced and reflective funny Lord Thingy yet tragic the narrative intelligent from start to finish P S I won t forgive those stunning spells against my beloved McGonagall though more"
"132","Harry Potter and the Order of the Phoenix"," Apr 06 2013"," Angela","it was amazing"," The longest book - by more than a hundred pages - in the series many have complained that this is one of their least favorites And I admit it was my 2nd least favorite for a very long time When I finally re-read it a few years ago I revised my opinion It s now one of my top favorites When I first read it as a young-adult I was really annoyed with Harry s actions and attitude I got frustrated with his frustrations and anger It s funny that it took me getting older to actually become more understanding of this I m not sure if I was too close to that defiance and attitude from my own teenage years and too disgusted with how I treated people during it or what but I ve come to be incredibly sympathetic and understanding Harry is actually quite reserved and thoughtful in this book considering the circumstances And he actually has excellent reasons for feeling the way he does That s not to say that I m not frustrated ever during this book I definitely still get frustrated It s just for different reasons now Mostly the same reasons as Harry A lot is being held back from Harry in this book and I really think he deserves to know more More knowledge - as Dumbledore especially should know - is never a bad thing And perhaps if he d known a bit more there wouldn t have been quite the devastation to follow I know everyone loves Molly Weasley I m not one of them at least not in this book I love that she loves Harry and she considers him as good as one of her sons but she like Ron got on my nerves in this book It s not her place to decide what s right for Harry She did something similar in Prisoner of Azkaban and her brand of protection actually leaves Harry open to more danger I wish she d realize that and stop trying to help And I know you re supposed to but I HATE Umbridge I can t even express the amount of hate that I have for this woman She s a very good cautionary tale about what happens when zealotry has power Something that s even more scary to me right now what with the insanity going on within the democratic system in the US at the moment So many things to love though 1 Tonks - I d almost like to be a metamorphagus2 12 Grimmauld Place - I love the play on words that JKR uses3 Ginny in general - considering how much I disliked her in Chamber of Secrets this is a huge thing4 Extendable Ears - I love Fred and George5 Doxies6 Department of Mysteries7 Dumbledore s testimony8 Luna Lovegood9 Quibbler10 Sorting Hat s Song - and this leads into one of my biggest regrets with the series as a whole - I ll touch on it in my Deathly Hallows review11 O W Ls - Ordinary Wizarding Levels12 I must not tell lies - GRRRRRRRR13 Angelina Quidditch Captain14 Boys trying to get in Girls dormitory - LOL I love the slide15 Snape vs Umbridge16 Dumbledore s Army17 Weasley is our king 18 Ginny - again19 St Mungo s20 Droobles Best Blowing Gum wrapper21 McGonagall vs Umbridge22 Give her hell from us Peeves 23 Fred George vs Umbridge24 All teachers vs Umbridge25 Neville Ginny yes again Luna Hermione and RonI also really love Dumbledore I know that in this book in particular he s not everyone s favorite - and I question him myself sometimes - but by the end I adore him more than ever I can t say that I love the end but it s amazingly well done - it brings out a boatload of emotions in me and I think that s probably why it was one of my least favorites - the emotions hit a bit too close to home when I read it originally and then I have always associated this book with that time in my life It s natural but now that the pain s lessened a bit I can look back on it and feel the missing naturally And well I do love it for that I guess It s so real and true The emotions are honest and real This book has gradually become one of my favorites in the entire series - and it s so much better than the movie Honestly if you think they can fit 870 pages into a single movie then I don t even know what to say There s so much that s truncated or missing entirely Things that are moved to the next movie or never even mentioned And as I read this time I was struck again but how vivid and deep this world is and how much I love being in it This review also available at The Book Eaters more"
"133","Harry Potter and the Order of the Phoenix"," Feb 12 2015"," Jonathan Terrington","really liked it"," This is probably the best entry in the Harry Potter series to this point In my personal opinion the novels begin as average stories at best - with Rowling trying to gain a proper control over her writing voice and style They do show delightful promise with the worldbuilding and some sense of nice-enough characters but all in all it s clear that marketing played a huge hand in selling the books early on I m not cynical enough to say marketing was all that did it Rowling has a distinctly British charm and humour that shines even through her early books and the world of Hogwarts provides a fantastic fantasy setting However something is missing from the first three books that is more present in this novel Perhaps it is the nuanced political commentary - through displaying the failing inner workings of the Ministry of Magic Rowling appears to provide a critique on normal human political systems The ideas that she displays include that in trying to do good often laws are designed for those in power to keep power and secondly that those in power often fight among each other for power when they should be fighting bigger problems facing the world This rings true for politics in Australia at the moment in particular where it seems as if the government and opposition government are busier fighting internal party battles than actually passing legislation Perhaps it is the increased and improved characterisation present in this novel that causes this to be a more improved novel You have Harry Hermione and Ron showing more depth to different aspects of their personalities with their various fears and desires as teenagers and heroes being exposed The fact that Harry houses more raw anger in this novel to go alongside his perfect heroic goodness leads him to become a more three dimensional figure The same applies to his friends however I think the most development of side characters is shown through Dumbledore and Snape Firstly because Dumbledore has more of an active role in this novel s plot and secondly because we see some of Snape s tragic misunderstood childhood All I can admit is that this series is growing on me and I can see the unique brilliance and appeal now in how the audience for Harry Potter grew up alongside the characters It s a nice series if not particularly groundbreaking with some charming moments and a clever magical world I look forward to seeing how the last two books now play out more"
"134","Harry Potter and the Order of the Phoenix"," Jul 02 2012"," Claudia Tenenbaum","really liked it"," This review has been hidden because it contains spoilers To view it click here Harry Potter quello con la cicatrice quello famoso quello dei film Non ho avuto la fortuna di crescere con queste storie sono sempre stata una babbana che ha visto la magia muoversi intorno senza mai avvicinarla veramente Forse per snobismo o forse semplicemente perch non mi sono mai fidata del giudizio dei miei coetanei Cos ho trascorso la mia adolescenza lontana da Hogwarts e quest anno sulla soglia dei 24 mi capitato sotto mano il primo libro della saga Quasi per caso sono entr Harry Potter quello con la cicatrice quello famoso quello dei film Non ho avuto la fortuna di crescere con queste storie sono sempre stata una babbana che ha visto la magia muoversi intorno senza mai avvicinarla veramente Forse per snobismo o forse semplicemente perch non mi sono mai fidata del giudizio dei miei coetanei Cos ho trascorso la mia adolescenza lontana da Hogwarts e quest anno sulla soglia dei 24 mi capitato sotto mano il primo libro della saga Quasi per caso sono entrata in questo mondo e inaspettatamente tanti troppi sentimenti hanno accompagnato la mia lettura nata dentro di me la voglia di passeggiare con Harry Hermione e Ron di fare a palle di neve con Fred e George di sbagliare una pozione sotto gli occhi severi del professor Piton di abbracciare l immenso Hagrid o specchiarmi negli occhiali a forma di mezzaluna di Silente Questo il quinto libro della saga e proprio come accaduto con i precedenti sono stata teletrasportata all interno del libro come se avessi toccato una passaporta che mi ha permesso di allontanarmi dalla banalit della vita quotidiana Prima di chiudere il libro non rimane solo Harry a sentire il peso della profezia o della scomparsa di Felpato ma lo sento anche io che silenziosamente accompagno il cordoglio di Harry durante quell ultima e solitaria passeggiata intorno al lago I film mi hanno fatto conoscere la storia di HP ma niente mi ha permesso di creare un legame emotivo cos forte con questi personaggi come la lettura dei libri della Rowling Sono arrivata tardi sul treno per Hogwarts ma una cosa l ho capita questi non sono libri per adolescenti questi sono libri per chi ha il coraggio di sognare ancora more"
"135","Harry Potter and the Order of the Phoenix"," Jan 09 2017"," Erin","it was amazing"," This review has been hidden because it contains spoilers To view it click here UPDATED 3RD REREAD So I just wanted to start by saying I absolutely love the world of HP It s a very unique world and you can pretty much dive in and out of it when you want Now on to the review Basically this isn t my favorite HP book because duh Sirius dies But it is a coming of age story that really shows the HP gang growing up My favorite parts in this book had three points 1 is the DA meetings Ahhh they were so fun to read It really showed how Neville was really trying and it was UPDATED 3RD REREAD So I just wanted to start by saying I absolutely love the world of HP It s a very unique world and you can pretty much dive in and out of it when you want Now on to the review Basically this isn t my favorite HP book because duh Sirius dies But it is a coming of age story that really shows the HP gang growing up My favorite parts in this book had three points 1 is the DA meetings Ahhh they were so fun to read It really showed how Neville was really trying and it was just super heartwarming Next point was FRIENDSHIPPPP throws many rainbow the gang really stuck together throughout the story and it was really sweet And third was the most important Fred and George obviously was the best part of the book They were hilarious and rebellious and just so much love toward them as always And as an extra lets just say how great Neville is He s awesome all around great person who has grown so much since the first book The cons of this book which may I add was super hard to come up with was it was a bit hard to get through The beginning was a bit slow Which the beginning was important it just was hard to get through Next I was so sad that Harry couldn t play quidditch because I love reading something that Harry likes to compete in Overall it was witty and an important book to the series And the end of the book was crafted in a way that wasn t totally super depressing but still I hate death in HP because we bonded with these characters Well anyways great book and on to the next one Old review 2 reread Amazing as always I have returned to this book after several years and forgot how great it was more"
"136","Harry Potter and the Order of the Phoenix"," Jul 21 2014"," Mariel Zani Bego a","it was amazing"," FIRST READ FEBRUARY 2004 SPANISH LATINOAMERICAN EDITION REREADS IN SPANISH LOST COUNT A LONG TIME AGOFIRST READ IN ENGLISH APRIL 2015REREADS IN ENGLISH March 2016Qu decir El que nunca ley HP no s como puede hacer para vivir sin esta historia sin estos personajes No me voy a cansar nunca de releer esta saga Y se la leer a mis hijos a mis sobrinos y a mis nietos ALWAYS"
"137","Harry Potter and the Order of the Phoenix"," Feb 22 2011"," ashley saidthestory","it was amazing"," I still love this book just as much as I did when I was 14"
"138","Harry Potter and the Order of the Phoenix"," Feb 13 2017"," Matteo Fumagalli","it was amazing"," Videorecensione https www youtube com watch v 6Wqmr"
"139","Harry Potter and the Order of the Phoenix"," Mar 01 2013"," Laura","it was amazing"," Still one of my favorites of the series Still one of my favorites of the series more"
